over_id,over_overNumber,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,over_runsConceded,over_wickets,over_runsExtras,over_totalRuns,over_totalInningRuns,over_totalInningWickets,ballDateTime,ballNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled
48883,62,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,1.0,0.0,0.0,1.0,178.0,7.0,2019-03-22T15:49:55Z,2.0,False,,,,725.0,Jon Holland,942.0,Nick Winter,1012.0,Tom Andrews,339.0,82.0,Right,Cover,0.0,0.0,0.0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Orthodox,Right,Null,Null,False,False,False,False,False,False,142.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48883,62,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,1.0,0.0,0.0,1.0,178.0,7.0,2019-03-22T15:50:06Z,3.0,False,,,,725.0,Jon Holland,942.0,Nick Winter,1012.0,Tom Andrews,340.0,88.0,Right,Cover,0.0,0.0,0.0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Orthodox,Right,Null,Null,False,False,False,False,False,False,142.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48883,62,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,1.0,0.0,0.0,1.0,178.0,7.0,2019-03-22T15:50:18Z,4.0,False,,,,725.0,Jon Holland,942.0,Nick Winter,1012.0,Tom Andrews,341.0,91.0,Right,Cover,1.0,0.0,1.0,1.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Orthodox,Right,Null,Null,False,False,False,False,False,False,142.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
48883,62,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,1.0,0.0,0.0,1.0,178.0,7.0,2019-03-22T15:50:46Z,5.0,False,,,,725.0,Jon Holland,1012.0,Tom Andrews,942.0,Nick Winter,270.0,40.0,Right,Bowler,0.0,0.0,0.0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Orthodox,Right,Null,Null,False,False,False,False,False,False,142.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48883,62,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,1.0,0.0,0.0,1.0,178.0,7.0,2019-03-22T15:51:04Z,6.0,False,,,,725.0,Jon Holland,1012.0,Tom Andrews,942.0,Nick Winter,358.0,87.0,Right,Point,0.0,0.0,0.0,0.0,,LengthBall,Null,Played,0,BackwardDefensive,Null,Over,Orthodox,Right,Null,Null,False,False,False,False,False,False,142.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48886,63,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,0.0,0.0,0.0,,178.0,7.0,2019-03-22T15:52:04Z,1.0,False,,,,20.0,Peter Siddle,942.0,Nick Winter,1012.0,Tom Andrews,90.0,48.0,Right,Wicketkeeper,0.0,0.0,0.0,0.0,,LengthBall,Null,PlayAndMiss,0,ForwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,99.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48886,63,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,0.0,0.0,0.0,,178.0,7.0,2019-03-22T15:52:33Z,2.0,False,,,,20.0,Peter Siddle,942.0,Nick Winter,1012.0,Tom Andrews,12.0,55.0,Right,Gully,0.0,0.0,0.0,0.0,,LengthBall,Null,FalseShot,0,BackwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,99.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48886,63,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,0.0,0.0,0.0,,178.0,7.0,2019-03-22T15:53:08Z,3.0,False,,,,20.0,Peter Siddle,942.0,Nick Winter,1012.0,Tom Andrews,90.0,48.0,Right,Wicketkeeper,0.0,0.0,0.0,0.0,,LengthBall,Null,NoShot,0,NoShot,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,99.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48886,63,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,0.0,0.0,0.0,,178.0,7.0,2019-03-22T15:53:41Z,4.0,False,,,,20.0,Peter Siddle,942.0,Nick Winter,1012.0,Tom Andrews,334.0,73.0,Right,Extra Cover,0.0,0.0,0.0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,99.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48886,63,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,0.0,0.0,0.0,,178.0,7.0,2019-03-22T15:54:13Z,5.0,False,,,,20.0,Peter Siddle,942.0,Nick Winter,1012.0,Tom Andrews,90.0,48.0,Right,Wicketkeeper,0.0,0.0,0.0,0.0,,LengthBall,Null,NoShot,0,NoShot,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,99.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48886,63,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,0.0,0.0,0.0,,178.0,7.0,2019-03-22T15:54:53Z,6.0,False,,,,20.0,Peter Siddle,942.0,Nick Winter,1012.0,Tom Andrews,90.0,48.0,Right,Wicketkeeper,0.0,0.0,0.0,0.0,,LengthBall,Null,PlayAndMiss,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,99.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48889,64,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,2.0,0.0,0.0,2.0,180.0,7.0,2019-03-22T15:55:46Z,1.0,False,,,,725.0,Jon Holland,1012.0,Tom Andrews,942.0,Nick Winter,270.0,40.0,Right,Bowler,0.0,0.0,0.0,0.0,,LengthBall,Null,Played,0,Drive,Null,Over,Orthodox,Right,Null,Null,False,False,False,False,False,False,142.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48889,64,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,2.0,0.0,0.0,2.0,180.0,7.0,2019-03-22T15:56:04Z,2.0,False,,,,725.0,Jon Holland,1012.0,Tom Andrews,942.0,Nick Winter,270.0,40.0,Right,Bowler,0.0,0.0,0.0,0.0,,LengthBall,Null,Played,0,BackwardDefensive,Null,Over,Orthodox,Right,Null,Null,False,False,False,False,False,False,142.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48889,64,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,2.0,0.0,0.0,2.0,180.0,7.0,2019-03-22T15:56:21Z,3.0,False,,,,725.0,Jon Holland,1012.0,Tom Andrews,942.0,Nick Winter,332.0,115.0,Right,Extra Cover,2.0,0.0,2.0,2.0,,LengthBall,Null,Played,0,Drive,Null,Over,Orthodox,Right,Null,Null,False,False,False,False,False,False,142.0,False,False,False,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False
48889,64,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,2.0,0.0,0.0,2.0,180.0,7.0,2019-03-22T15:56:59Z,4.0,False,,,,725.0,Jon Holland,1012.0,Tom Andrews,942.0,Nick Winter,336.0,103.0,Right,Cover,0.0,0.0,0.0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Orthodox,Right,Null,Null,False,False,False,False,False,False,142.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48889,64,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,2.0,0.0,0.0,2.0,180.0,7.0,2019-03-22T15:57:14Z,5.0,False,,,,725.0,Jon Holland,1012.0,Tom Andrews,942.0,Nick Winter,247.0,92.0,Right,Mid On,0.0,0.0,0.0,0.0,,LengthBall,Null,Played,0,Drive,Null,Over,Orthodox,Right,Null,Null,False,False,False,False,False,False,142.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48889,64,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,2.0,0.0,0.0,2.0,180.0,7.0,2019-03-22T15:57:26Z,6.0,False,,,,725.0,Jon Holland,1012.0,Tom Andrews,942.0,Nick Winter,270.0,40.0,Right,Bowler,0.0,0.0,0.0,0.0,,LengthBall,Null,Played,0,Drive,Null,Over,Orthodox,Right,Null,Null,False,False,False,False,False,False,142.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48890,65,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,9.0,0.0,1.0,10.0,190.0,7.0,2019-03-22T15:58:20Z,1.0,False,,,,20.0,Peter Siddle,942.0,Nick Winter,1012.0,Tom Andrews,341.0,81.0,Right,Cover,0.0,0.0,0.0,0.0,,LengthBall,Null,Played,0,Drive,Null,Round,Fast,Left,Null,Null,False,False,False,False,False,False,99.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48890,65,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,9.0,0.0,1.0,10.0,190.0,7.0,2019-03-22T15:58:56Z,2.0,False,,,,20.0,Peter Siddle,942.0,Nick Winter,1012.0,Tom Andrews,261.0,183.0,Right,Long On,4.0,0.0,4.0,4.0,,Short,Null,HitHard,0,Pull,Null,Round,Fast,Left,Null,Null,False,False,False,False,False,False,99.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True
48890,65,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,9.0,0.0,1.0,10.0,190.0,7.0,2019-03-22T15:59:39Z,3.0,False,,,,20.0,Peter Siddle,942.0,Nick Winter,1012.0,Tom Andrews,337.0,106.0,Right,Cover,1.0,1.0,2.0,1.0,,LengthBall,Null,Played,0,Drive,Null,Round,Fast,Left,Null,Null,False,True,False,False,False,False,99.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,1.0,False,False
48890,65,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,9.0,0.0,1.0,10.0,190.0,7.0,2019-03-22T16:00:29Z,3.0,False,,,,20.0,Peter Siddle,1012.0,Tom Andrews,942.0,Nick Winter,40.0,161.0,Right,Third Man,4.0,0.0,4.0,4.0,,LengthBall,Null,FalseShot,0,Drive,Null,Round,Fast,Left,Null,Null,False,False,False,False,False,False,99.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,False,False
48890,65,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,9.0,0.0,1.0,10.0,190.0,7.0,2019-03-22T16:00:50Z,4.0,False,,,,20.0,Peter Siddle,1012.0,Tom Andrews,942.0,Nick Winter,295.0,72.0,Right,Mid Off,0.0,0.0,0.0,0.0,,LengthBall,Null,Played,0,BackwardDefensive,Null,Round,Fast,Left,Null,Null,False,False,False,False,False,False,99.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48890,65,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,9.0,0.0,1.0,10.0,190.0,7.0,2019-03-22T16:01:20Z,5.0,False,,,,20.0,Peter Siddle,1012.0,Tom Andrews,942.0,Nick Winter,90.0,48.0,Right,Wicketkeeper,0.0,0.0,0.0,0.0,,Short,Null,NoShot,0,NoShot,Null,Round,Fast,Left,Null,Null,False,False,False,False,False,False,99.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48890,65,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,9.0,0.0,1.0,10.0,190.0,7.0,2019-03-22T16:01:51Z,6.0,False,,,,20.0,Peter Siddle,1012.0,Tom Andrews,942.0,Nick Winter,328.0,89.0,Right,Extra Cover,0.0,0.0,0.0,0.0,,LengthBall,Null,Played,0,BackwardDefensive,Null,Round,Fast,Left,Null,Null,False,False,False,False,False,False,99.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48893,66,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,0.0,0.0,0.0,,190.0,7.0,2019-03-22T16:02:46Z,1.0,False,,,,725.0,Jon Holland,942.0,Nick Winter,1012.0,Tom Andrews,0.0,92.0,Right,Point,0.0,0.0,0.0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Orthodox,Right,Null,Null,False,False,False,False,False,False,142.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48893,66,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,0.0,0.0,0.0,,190.0,7.0,2019-03-22T16:03:00Z,2.0,False,,,,725.0,Jon Holland,942.0,Nick Winter,1012.0,Tom Andrews,270.0,40.0,Right,Bowler,0.0,0.0,0.0,0.0,,LengthBall,Null,Played,0,Drive,Null,Over,Orthodox,Right,Null,Null,False,False,False,False,False,False,142.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48893,66,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,0.0,0.0,0.0,,190.0,7.0,2019-03-22T16:03:11Z,3.0,False,,,,725.0,Jon Holland,942.0,Nick Winter,1012.0,Tom Andrews,357.0,85.0,Right,Point,0.0,0.0,0.0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Orthodox,Right,Null,Null,False,False,False,False,False,False,142.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48893,66,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,0.0,0.0,0.0,,190.0,7.0,2019-03-22T16:03:24Z,4.0,False,,,,725.0,Jon Holland,942.0,Nick Winter,1012.0,Tom Andrews,90.0,48.0,Right,Wicketkeeper,0.0,0.0,0.0,0.0,,LengthBall,Null,NoShot,0,NoShot,Null,Over,Orthodox,Right,Null,Null,False,False,False,False,False,False,142.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48893,66,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,0.0,0.0,0.0,,190.0,7.0,2019-03-22T16:03:38Z,5.0,False,,,,725.0,Jon Holland,942.0,Nick Winter,1012.0,Tom Andrews,270.0,40.0,Right,Bowler,0.0,0.0,0.0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Orthodox,Right,Null,Null,False,False,False,False,False,False,142.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48893,66,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,0.0,0.0,0.0,,190.0,7.0,2019-03-22T16:03:54Z,6.0,False,,,,725.0,Jon Holland,942.0,Nick Winter,1012.0,Tom Andrews,335.0,87.0,Right,Cover,0.0,0.0,0.0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,142.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48895,67,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,0.0,1.0,0.0,,190.0,8.0,2019-03-22T16:05:02Z,1.0,False,,,,351.0,Chris Tremain,1012.0,Tom Andrews,942.0,Nick Winter,90.0,48.0,Right,Wicketkeeper,0.0,0.0,0.0,0.0,,Short,Null,NoShot,0,NoShot,Null,Round,Fast,Left,Null,Null,False,False,False,False,False,False,99.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48895,67,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,0.0,1.0,0.0,,190.0,8.0,2019-03-22T16:05:34Z,2.0,False,,,,351.0,Chris Tremain,1012.0,Tom Andrews,942.0,Nick Winter,90.0,48.0,Right,Wicketkeeper,0.0,0.0,0.0,0.0,,LengthBall,Null,PlayAndMiss,0,ForwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,99.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48895,67,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,0.0,1.0,0.0,,190.0,8.0,2019-03-22T16:06:08Z,3.0,False,,,,351.0,Chris Tremain,1012.0,Tom Andrews,942.0,Nick Winter,90.0,48.0,Right,Wicketkeeper,0.0,0.0,0.0,0.0,,Short,Null,NoShot,0,NoShot,Null,Round,Fast,Left,Null,Null,False,False,False,False,False,False,99.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48895,67,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,0.0,1.0,0.0,,190.0,8.0,2019-03-22T16:06:46Z,4.0,False,,,,351.0,Chris Tremain,1012.0,Tom Andrews,942.0,Nick Winter,358.0,87.0,Right,Point,0.0,0.0,0.0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Round,Fast,Left,Null,Null,False,False,False,False,False,False,99.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48895,67,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,0.0,1.0,0.0,,190.0,8.0,2019-03-22T16:07:20Z,5.0,False,,,,351.0,Chris Tremain,1012.0,Tom Andrews,942.0,Nick Winter,328.0,89.0,Right,Extra Cover,0.0,0.0,0.0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Round,Fast,Left,Null,Null,False,False,False,False,False,False,99.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48895,67,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,0.0,1.0,0.0,,190.0,8.0,2019-03-22T16:08:00Z,6.0,True,Caught,1012.0,Tom Andrews,351.0,Chris Tremain,1012.0,Tom Andrews,942.0,Nick Winter,90.0,48.0,Right,Wicketkeeper,0.0,0.0,0.0,0.0,Caught,LengthBall,Null,FalseShot,0,ForwardDefensive,Null,Over,Fast,Left,Out2ndUmpire,Null,False,False,False,False,False,False,99.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48898,68,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,1.0,0.0,0.0,1.0,191.0,8.0,2019-03-22T16:10:29Z,1.0,False,,,,725.0,Jon Holland,942.0,Nick Winter,1104.0,Chadd Sayers,207.0,19.0,Right,Short Leg,0.0,0.0,0.0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Orthodox,Right,Null,Null,False,False,False,False,False,False,142.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48898,68,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,1.0,0.0,0.0,1.0,191.0,8.0,2019-03-22T16:10:44Z,2.0,False,,,,725.0,Jon Holland,942.0,Nick Winter,1104.0,Chadd Sayers,358.0,141.0,Right,Deep Point,1.0,0.0,1.0,1.0,,LengthBall,Null,Played,0,Cut,Null,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,142.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
48898,68,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,1.0,0.0,0.0,1.0,191.0,8.0,2019-03-22T16:11:15Z,3.0,False,,,,725.0,Jon Holland,1104.0,Chadd Sayers,942.0,Nick Winter,90.0,48.0,Left,Wicketkeeper,0.0,0.0,0.0,0.0,,LengthBall,Null,NoShot,0,NoShot,Null,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,142.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48898,68,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,1.0,0.0,0.0,1.0,191.0,8.0,2019-03-22T16:11:29Z,4.0,False,,,,725.0,Jon Holland,1104.0,Chadd Sayers,942.0,Nick Winter,321.0,79.0,Left,Mid Wicket,0.0,0.0,0.0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,142.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48898,68,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,1.0,0.0,0.0,1.0,191.0,8.0,2019-03-22T16:11:42Z,5.0,False,,,,725.0,Jon Holland,1104.0,Chadd Sayers,942.0,Nick Winter,270.0,40.0,Left,Bowler,0.0,0.0,0.0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,142.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48898,68,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,1.0,0.0,0.0,1.0,191.0,8.0,2019-03-22T16:11:57Z,6.0,False,,,,725.0,Jon Holland,1104.0,Chadd Sayers,942.0,Nick Winter,90.0,48.0,Left,Wicketkeeper,0.0,0.0,0.0,0.0,,LengthBall,Null,NoShot,0,NoShot,Null,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,142.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48901,69,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,0.0,1.0,0.0,,191.0,9.0,2019-03-22T16:12:49Z,1.0,True,Caught,942.0,Nick Winter,351.0,Chris Tremain,942.0,Nick Winter,1104.0,Chadd Sayers,90.0,48.0,Right,Wicketkeeper,0.0,0.0,0.0,0.0,Caught,LengthBall,Null,FalseShot,0,ForwardDefensive,Null,Round,Fast,Left,Out2ndUmpire,Null,False,False,False,False,False,False,99.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48901,69,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,0.0,1.0,0.0,,191.0,9.0,2019-03-22T16:14:41Z,2.0,False,,,,351.0,Chris Tremain,1397.0,Luke Robins,1104.0,Chadd Sayers,90.0,48.0,Left,Wicketkeeper,0.0,0.0,0.0,0.0,,LengthBall,Null,NoShot,0,NoShot,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,99.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48901,69,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,0.0,1.0,0.0,,191.0,9.0,2019-03-22T16:15:14Z,3.0,False,,,,351.0,Chris Tremain,1397.0,Luke Robins,1104.0,Chadd Sayers,90.0,48.0,Left,Wicketkeeper,0.0,0.0,0.0,0.0,,BackOfALength,Null,NoShot,0,NoShot,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,99.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48901,69,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,0.0,1.0,0.0,,191.0,9.0,2019-03-22T16:15:50Z,4.0,False,,,,351.0,Chris Tremain,1397.0,Luke Robins,1104.0,Chadd Sayers,90.0,48.0,Left,Wicketkeeper,0.0,0.0,0.0,0.0,,LengthBall,Null,PlayAndMiss,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,99.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48901,69,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,0.0,1.0,0.0,,191.0,9.0,2019-03-22T16:16:20Z,5.0,False,,,,351.0,Chris Tremain,1397.0,Luke Robins,1104.0,Chadd Sayers,215.0,79.0,Left,Extra Cover,0.0,0.0,0.0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,99.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48901,69,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,0.0,1.0,0.0,,191.0,9.0,2019-03-22T16:16:57Z,6.0,False,,,,351.0,Chris Tremain,1397.0,Luke Robins,1104.0,Chadd Sayers,90.0,48.0,Left,Wicketkeeper,0.0,0.0,0.0,0.0,,LengthBall,Null,PlayAndMiss,0,BackwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,99.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48904,70,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,1.0,1.0,0.0,1.0,,,2019-03-22T16:17:52Z,1.0,False,,,,725.0,Jon Holland,1104.0,Chadd Sayers,1397.0,Luke Robins,257.0,136.0,Left,Long Off,1.0,0.0,1.0,1.0,,LengthBall,Null,Played,0,Drive,Null,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,142.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
48904,70,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,1.0,1.0,0.0,1.0,,,2019-03-22T16:18:18Z,2.0,False,,,,725.0,Jon Holland,1397.0,Luke Robins,1104.0,Chadd Sayers,212.0,22.0,Left,Silly Point,0.0,0.0,0.0,0.0,,LengthBall,Null,Played,0,Drive,Null,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,142.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48904,70,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,1.0,1.0,0.0,1.0,,,2019-03-22T16:18:36Z,3.0,False,,,,725.0,Jon Holland,1397.0,Luke Robins,1104.0,Chadd Sayers,181.0,78.0,Left,Point,0.0,0.0,0.0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,142.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48904,70,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,1.0,1.0,0.0,1.0,,,2019-03-22T16:18:52Z,4.0,True,Caught,1397.0,Luke Robins,725.0,Jon Holland,1397.0,Luke Robins,1104.0,Chadd Sayers,160.0,80.0,Left,Backward Point,0.0,0.0,0.0,0.0,Caught,LengthBall,Null,FalseShot,0,Slog,Null,Round,Orthodox,Right,Out1stUmpire,Null,False,False,False,False,False,False,142.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48917,2,1091,,538,Sheffield Shield 2018-19,4,82,Victoria Men,345,,1.0,0.0,0.0,1.0,2.0,0.0,2019-03-22T16:34:09Z,1.0,False,,,,942.0,Nick Winter,998.0,Travis Dean,1014.0,Marcus Harris,90.0,48.0,Left,Wicketkeeper,0.0,0.0,0.0,0.0,,LengthBall,Null,NoShot,0,NoShot,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,99.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
