over_id,over_overNumber,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,over_runrate,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,appealDismissalTypeId
64322,40,3.0,0.0,1.0,203.0,5.0,4.0,5.11,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T13:22:31Z,5,False,,,,2682.0,Nathan Sowter,337.0,Luke Wright,50.0,Ben Brown,156.0,43.0,Left,Fourth Slip,0.0,0,0,0.0,,BackOfALength,Null,HitPad,0,Flick,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,31.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
64322,40,3.0,0.0,1.0,203.0,5.0,4.0,5.11,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T13:22:51Z,6,False,,,,2682.0,Nathan Sowter,337.0,Luke Wright,50.0,Ben Brown,204.0,133.0,Left,Deep Cover,1.0,0,1,1.0,,LengthBall,Null,Played,0,Drive,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,31.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,
64324,41,7.0,0.0,0.0,210.0,5.0,7.0,5.16,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T13:24:04Z,1,False,,,,2683.0,Tom Helm,337.0,Luke Wright,50.0,Ben Brown,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,,LengthBall,Null,Missed,0,Cut,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,25.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
64324,41,7.0,0.0,0.0,210.0,5.0,7.0,5.16,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,,2,False,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,
64324,41,7.0,0.0,0.0,210.0,5.0,7.0,5.16,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T13:25:13Z,3,False,,,,2683.0,Tom Helm,50.0,Ben Brown,337.0,Luke Wright,128.0,136.0,Left,Third Man,1.0,0,1,1.0,,LengthBall,Null,Played,0,LateCut,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,25.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,
64324,41,7.0,0.0,0.0,210.0,5.0,7.0,5.16,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T13:25:55Z,4,False,,,,2683.0,Tom Helm,337.0,Luke Wright,50.0,Ben Brown,146.0,159.0,Left,Third Man,3.0,0,3,3.0,,LengthBall,Null,Edged,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,25.0,False,False,False,False,False,False,3.0,0.0,0.0,0.0,0.0,False,False,
64324,41,7.0,0.0,0.0,210.0,5.0,7.0,5.16,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T13:26:56Z,5,False,,,,2683.0,Tom Helm,50.0,Ben Brown,337.0,Luke Wright,169.0,95.0,Left,Backward Point,1.0,0,1,1.0,,LengthBall,Null,Played,0,Cut,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,25.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,
64324,41,7.0,0.0,0.0,210.0,5.0,7.0,5.16,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T13:27:27Z,6,False,,,,2683.0,Tom Helm,337.0,Luke Wright,50.0,Ben Brown,296.0,140.0,Left,Long On,1.0,0,1,1.0,,LengthBall,Null,HitHard,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,True,False,25.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,
64326,42,14.0,0.0,0.0,224.0,5.0,14.0,5.25,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T13:28:47Z,1,False,,,,2682.0,Nathan Sowter,337.0,Luke Wright,50.0,Ben Brown,195.0,131.0,Left,Deep Cover,1.0,0,1,1.0,,LengthBall,Null,Played,0,Drive,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,31.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,
64326,42,14.0,0.0,0.0,224.0,5.0,14.0,5.25,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,,2,False,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,
64326,42,14.0,0.0,0.0,224.0,5.0,14.0,5.25,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T13:29:47Z,3,False,,,,2682.0,Nathan Sowter,50.0,Ben Brown,337.0,Luke Wright,34.0,91.0,Left,Short Fine Leg,1.0,0,1,1.0,,LengthBall,Null,Played,0,Glance,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,31.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,
64326,42,14.0,0.0,0.0,224.0,5.0,14.0,5.25,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T13:30:07Z,4,False,,,,2682.0,Nathan Sowter,337.0,Luke Wright,50.0,Ben Brown,280.0,163.0,Left,Long On,2.0,0,2,2.0,,LengthBall,Null,HitHard,0,Drive,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,31.0,False,False,False,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,
64326,42,14.0,0.0,0.0,224.0,5.0,14.0,5.25,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T13:30:53Z,5,False,,,,2682.0,Nathan Sowter,337.0,Luke Wright,50.0,Ben Brown,202.0,181.0,Left,Deep Cover,4.0,0,4,4.0,,BackOfALength,Null,HitHard,0,Cut,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,True,False,31.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,
64326,42,14.0,0.0,0.0,224.0,5.0,14.0,5.25,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T13:31:17Z,6,False,,,,2682.0,Nathan Sowter,337.0,Luke Wright,50.0,Ben Brown,302.0,189.0,Left,Long On,6.0,0,6,6.0,,LengthBall,Null,HitHard,0,Drive,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,True,False,31.0,False,False,False,False,False,False,6.0,0.0,0.0,0.0,0.0,False,True,
64328,43,25.0,0.0,3.0,251.0,5.0,28.0,5.72,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T13:32:17Z,1,False,,,,2683.0,Tom Helm,50.0,Ben Brown,337.0,Luke Wright,207.0,120.0,Left,Extra Cover,1.0,0,1,1.0,,LengthBall,Null,Played,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,25.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,
64328,43,25.0,0.0,3.0,251.0,5.0,28.0,5.72,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T13:32:44Z,2,False,,,,2683.0,Tom Helm,337.0,Luke Wright,50.0,Ben Brown,215.0,188.0,Left,Deep Extra Cover,4.0,0,4,4.0,,HalfVolley,Null,HitHard,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,25.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,
64328,43,25.0,0.0,3.0,251.0,5.0,28.0,5.72,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T13:33:30Z,3,False,,,,2683.0,Tom Helm,337.0,Luke Wright,50.0,Ben Brown,321.0,161.0,Left,Deep Mid Wicket,2.0,0,2,2.0,,LengthBall,Null,Played,0,Slog,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,25.0,False,False,False,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,
64328,43,25.0,0.0,3.0,251.0,5.0,28.0,5.72,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T13:34:05Z,4,False,,,,2683.0,Tom Helm,337.0,Luke Wright,50.0,Ben Brown,273.0,193.0,Left,Long On,6.0,0,6,6.0,,FullToss,Null,HitHard,0,Slog,Null,Over,Fast,Left,Null,Null,False,False,False,False,True,False,25.0,False,False,False,False,False,False,6.0,0.0,0.0,0.0,0.0,False,True,
64328,43,25.0,0.0,3.0,251.0,5.0,28.0,5.72,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T13:35:00Z,5,False,,,,2683.0,Tom Helm,337.0,Luke Wright,50.0,Ben Brown,306.0,196.0,Left,Long On,6.0,0,6,6.0,,LengthBall,Null,HitHard,0,Slog,SlowerBall,Over,Fast,Left,Null,Null,False,False,False,False,True,False,25.0,False,False,False,False,False,False,6.0,0.0,0.0,0.0,0.0,False,True,
64328,43,25.0,0.0,3.0,251.0,5.0,28.0,5.72,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T13:36:03Z,6,False,,,,2683.0,Tom Helm,337.0,Luke Wright,50.0,Ben Brown,330.0,185.0,Left,Deep Mid Wicket,6.0,2,8,6.0,,FullToss,Null,HitHard,0,Pull,Null,Over,Fast,Left,Null,Null,False,True,False,False,True,False,25.0,False,False,False,False,False,False,6.0,0.0,0.0,0.0,2.0,False,True,
64328,43,25.0,0.0,3.0,251.0,5.0,28.0,5.72,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T14:41:45Z,6,False,,,,2683.0,Tom Helm,337.0,Luke Wright,50.0,Ben Brown,22.0,47.0,Left,Leg Gully,0.0,1,1,0.0,,LengthBall,Null,MissedLegSide,0,Worked,Null,Over,Fast,Left,Null,Null,False,False,False,True,False,False,0.0,False,False,False,False,False,False,0.0,0.0,0.0,1.0,0.0,False,False,
64329,44,22.0,0.0,0.0,274.0,5.0,22.0,6.25,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T14:41:58Z,1,False,,,,81.0,Dawid Malan,337.0,Luke Wright,50.0,Ben Brown,307.0,195.0,Left,Long On,6.0,0,6,6.0,,LengthBall,Null,HitHard,0,Drive,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,31.0,False,False,False,False,False,False,6.0,0.0,0.0,0.0,0.0,False,True,
64329,44,22.0,0.0,0.0,274.0,5.0,22.0,6.25,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T14:42:54Z,2,False,,,,81.0,Dawid Malan,337.0,Luke Wright,50.0,Ben Brown,330.0,86.0,Left,Mid Wicket,1.0,0,1,1.0,,LengthBall,Null,Played,0,Worked,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,31.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,
64329,44,22.0,0.0,0.0,274.0,5.0,22.0,6.25,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T14:43:05Z,3,False,,,,81.0,Dawid Malan,50.0,Ben Brown,337.0,Luke Wright,335.0,87.0,Left,Mid Wicket,1.0,0,1,1.0,,LengthBall,Null,Played,0,Worked,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,31.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,
64329,44,22.0,0.0,0.0,274.0,5.0,22.0,6.25,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T14:43:11Z,4,False,,,,81.0,Dawid Malan,337.0,Luke Wright,50.0,Ben Brown,288.0,191.0,Left,Long On,6.0,0,6,6.0,,LengthBall,Null,HitHard,0,Drive,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,31.0,False,False,False,False,False,False,6.0,0.0,0.0,0.0,0.0,False,True,
64329,44,22.0,0.0,0.0,274.0,5.0,22.0,6.25,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T14:43:39Z,5,False,,,,81.0,Dawid Malan,337.0,Luke Wright,50.0,Ben Brown,316.0,199.0,Left,Long On,6.0,0,6,6.0,,BackOfALength,Null,HitHard,0,Pull,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,31.0,False,False,False,False,False,False,6.0,0.0,0.0,0.0,0.0,False,True,
64329,44,22.0,0.0,0.0,274.0,5.0,22.0,6.25,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T14:43:57Z,6,False,,,,81.0,Dawid Malan,337.0,Luke Wright,50.0,Ben Brown,309.0,138.0,Left,Mid On,2.0,0,2,2.0,,LengthBall,Null,Played,0,Pushed,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,31.0,False,False,False,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,
64330,45,6.0,2.0,2.0,281.0,7.0,7.0,6.29,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T14:44:56Z,1,False,,,,2683.0,Tom Helm,50.0,Ben Brown,337.0,Luke Wright,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,,LengthBall,Null,Missed,0,Slog,SlowerBall,Over,Fast,Left,Null,Null,False,False,False,False,False,False,25.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
64330,45,6.0,2.0,2.0,281.0,7.0,7.0,6.29,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T14:45:28Z,2,False,,,,2683.0,Tom Helm,50.0,Ben Brown,337.0,Luke Wright,351.0,62.0,Left,Mid Wicket,1.0,0,1,1.0,,LengthBall,Null,Edged,0,Slog,SlowerBall,Over,Fast,Left,Null,Null,False,False,False,False,False,False,25.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,
64330,45,6.0,2.0,2.0,281.0,7.0,7.0,6.29,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T14:45:40Z,3,False,,,,2683.0,Tom Helm,337.0,Luke Wright,50.0,Ben Brown,90.0,48.0,Left,Wicketkeeper,1.0,1,1,0.0,,Yorker,Null,Missed,0,Slog,SlowerBall,Over,Fast,Left,Null,Null,True,False,False,False,False,False,25.0,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,False,False,
64330,45,6.0,2.0,2.0,281.0,7.0,7.0,6.29,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T14:46:13Z,3,True,Caught,337.0,Luke Wright,2683.0,Tom Helm,337.0,Luke Wright,50.0,Ben Brown,335.0,164.0,Left,Deep Mid Wicket,0.0,0,0,0.0,Caught,BackOfALength,Null,Played,0,Pull,Null,Over,Fast,Left,Out1stUmpire,Null,False,False,False,False,True,False,31.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
64330,45,6.0,2.0,2.0,281.0,7.0,7.0,6.29,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T14:47:45Z,4,True,Caught,50.0,Ben Brown,2683.0,Tom Helm,50.0,Ben Brown,2684.0,George Garton,205.0,80.0,Left,Extra Cover,0.0,0,0,0.0,Caught,LengthBall,Null,MisTimed,0,Drive,Null,Over,Fast,Left,Out2ndUmpire,Null,False,False,False,False,False,False,25.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
64330,45,6.0,2.0,2.0,281.0,7.0,7.0,6.29,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T14:49:46Z,5,False,,,,2683.0,Tom Helm,55.0,Danny Briggs,2684.0,George Garton,214.0,180.0,Left,Deep Extra Cover,4.0,0,4,4.0,,HalfVolley,Null,Played,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,25.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,False,False,
64330,45,6.0,2.0,2.0,281.0,7.0,7.0,6.29,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T14:50:26Z,6,False,,,,2683.0,Tom Helm,55.0,Danny Briggs,2684.0,George Garton,212.0,46.0,Left,Short Extra Cover,0.0,1,1,0.0,,HalfVolley,Null,HitPad,0,Worked,Null,Over,Fast,Left,Null,Null,False,False,False,True,False,False,25.0,False,False,False,False,False,False,0.0,0.0,0.0,1.0,0.0,False,False,
64331,46,1.0,2.0,1.0,282.0,9.0,1.0,,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T13:51:56Z,1,True,Stumped,55.0,Danny Briggs,2682.0,Nathan Sowter,55.0,Danny Briggs,2684.0,George Garton,90.0,48.0,Left,Wicketkeeper,1.0,1,1,0.0,Stumped,LengthBall,Null,MissedLegSide,0,Flick,Null,Over,LegSpin,Left,Out2ndUmpire,Null,True,False,False,False,False,False,25.0,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,False,False,
64331,46,1.0,2.0,1.0,282.0,9.0,1.0,,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T13:55:57Z,2,False,,,,2682.0,Nathan Sowter,1810.0,Mir Hamza,2684.0,George Garton,297.0,76.0,Right,Mid Off,0.0,0,0,0.0,,LengthBall,Null,Played,0,Pushed,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,31.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
64331,46,1.0,2.0,1.0,282.0,9.0,1.0,,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T13:56:20Z,3,False,,,,2682.0,Nathan Sowter,1810.0,Mir Hamza,2684.0,George Garton,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,,LengthBall,Null,Missed,0,Pushed,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,31.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
64331,46,1.0,2.0,1.0,282.0,9.0,1.0,,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T13:56:36Z,4,False,,,,2682.0,Nathan Sowter,1810.0,Mir Hamza,2684.0,George Garton,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,,LengthBall,Null,Missed,0,Drive,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,31.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
64331,46,1.0,2.0,1.0,282.0,9.0,1.0,,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T13:56:48Z,5,False,,,,2682.0,Nathan Sowter,1810.0,Mir Hamza,2684.0,George Garton,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,,LengthBall,Null,Missed,0,Drive,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,31.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
64331,46,1.0,2.0,1.0,282.0,9.0,1.0,,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T13:57:04Z,6,False,,,,2682.0,Nathan Sowter,1810.0,Mir Hamza,2684.0,George Garton,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,,LengthBall,Null,Missed,0,Cut,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,31.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
64332,47,5.0,0.0,0.0,287.0,9.0,5.0,,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T13:58:12Z,1,False,,,,2683.0,Tom Helm,2684.0,George Garton,1810.0,Mir Hamza,295.0,99.0,Right,Mid Off,0.0,0,0,0.0,,LengthBall,Null,Played,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,25.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
64332,47,5.0,0.0,0.0,287.0,9.0,5.0,,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T13:58:36Z,2,False,,,,2683.0,Tom Helm,2684.0,George Garton,1810.0,Mir Hamza,5.0,71.0,Right,Point,1.0,0,1,1.0,,LengthBall,Null,Played,0,Drive,SlowerBall,Over,Fast,Left,Null,Null,False,False,False,False,False,False,25.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,
64332,47,5.0,0.0,0.0,287.0,9.0,5.0,,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T13:59:29Z,3,False,,,,2683.0,Tom Helm,1810.0,Mir Hamza,2684.0,George Garton,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,,LengthBall,Null,Missed,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,25.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
64332,47,5.0,0.0,0.0,287.0,9.0,5.0,,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T14:00:03Z,4,False,,,,2683.0,Tom Helm,1810.0,Mir Hamza,2684.0,George Garton,47.0,148.0,Right,Third Man,1.0,0,1,1.0,,LengthBall,Null,Played,0,LateCut,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,25.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,
64332,47,5.0,0.0,0.0,287.0,9.0,5.0,,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T14:00:42Z,5,False,,,,2683.0,Tom Helm,2684.0,George Garton,1810.0,Mir Hamza,211.0,166.0,Right,Deep Mid Wicket,2.0,0,2,2.0,,BackOfALength,Null,Played,0,Pull,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,25.0,False,False,False,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,
64332,47,5.0,0.0,0.0,287.0,9.0,5.0,,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T14:01:19Z,6,False,,,,2683.0,Tom Helm,2684.0,George Garton,1810.0,Mir Hamza,352.0,87.0,Right,Point,1.0,0,1,1.0,,LengthBall,Null,Played,0,Drive,SlowerBall,Over,Fast,Left,Null,Null,False,False,False,False,False,False,25.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,
64333,48,10.0,1.0,2.0,298.0,10.0,11.0,,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T14:02:48Z,1,False,,,,1739.0,Toby Roland-Jones,2684.0,George Garton,1810.0,Mir Hamza,259.0,147.0,Right,Long On,2.0,0,2,2.0,,LengthBall,Null,HitHard,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,31.0,False,False,False,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,
64333,48,10.0,1.0,2.0,298.0,10.0,11.0,,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T14:03:23Z,2,False,,,,1739.0,Toby Roland-Jones,2684.0,George Garton,1810.0,Mir Hamza,188.0,177.0,Right,Deep Mid Wicket,6.0,0,6,6.0,,Short,Null,HitHard,0,Pull,SlowerBall,Over,Fast,Left,Null,Null,False,False,False,False,True,False,31.0,False,False,False,False,False,False,6.0,0.0,0.0,0.0,0.0,False,True,
64333,48,10.0,1.0,2.0,298.0,10.0,11.0,,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T14:04:39Z,3,False,,,,1739.0,Toby Roland-Jones,2684.0,George Garton,1810.0,Mir Hamza,291.0,91.0,Right,Mid Off,1.0,0,1,1.0,,Yorker,Null,Played,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,31.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,
64333,48,10.0,1.0,2.0,298.0,10.0,11.0,,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T14:05:21Z,4,False,,,,1739.0,Toby Roland-Jones,1810.0,Mir Hamza,2684.0,George Garton,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,,LengthBall,Null,Missed,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,31.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
64333,48,10.0,1.0,2.0,298.0,10.0,11.0,,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T14:05:56Z,5,False,,,,1739.0,Toby Roland-Jones,1810.0,Mir Hamza,2684.0,George Garton,90.0,48.0,Right,Wicketkeeper,0.0,1,1,0.0,,LengthBall,Null,Missed,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,True,False,False,False,31.0,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,False,False,
64333,48,10.0,1.0,2.0,298.0,10.0,11.0,,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T14:06:38Z,6,False,,,,1739.0,Toby Roland-Jones,2684.0,George Garton,1810.0,Mir Hamza,90.0,48.0,Right,Wicketkeeper,1.0,1,1,0.0,,Yorker,Null,MissedLegSide,0,Flick,Null,Over,Fast,Left,Null,Null,True,False,False,False,False,False,31.0,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,False,False,
64333,48,10.0,1.0,2.0,298.0,10.0,11.0,,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T14:07:08Z,6,True,Caught,2684.0,George Garton,1739.0,Toby Roland-Jones,2684.0,George Garton,1810.0,Mir Hamza,217.0,169.0,Right,Deep Mid Wicket,0.0,0,0,0.0,Caught,FullToss,Null,HitHard,0,Pull,Null,Over,Fast,Left,Out1stUmpire,Null,False,False,False,False,True,False,31.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
64339,1,14.0,0.0,0.0,,,14.0,,1424,,4395,England One-Day Cup 2019,2,0,,0,,2019-04-27T14:31:02Z,1,False,,,,51.0,David Wiese,251.0,Paul Stirling,81.0,Dawid Malan,225.0,57.0,Left,Short Extra Cover,0.0,0,0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,25.0,False,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
