over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ball_id,ballDateTime,ballNumber,totalBallNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,battingHandId,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,shotAngle,shotMagnitude,fieldingPosition
1631003,5,9.0,10,0,0,45,1,10,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8710978,2026-08-22T02:48:33Z,6,34,False,,,,3777,Tim Oakley,10034,Matt Boyle,8421,Tim Robinson,Left,0,0,0,0,,BackOfALength,DownLeg,,None,BackFoot,Pull,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,194.0,74.0,Square Leg
1631005,6,9.0,9,0,0,54,1,9,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8710982,2026-08-22T02:50:26Z,1,35,False,,,,17219,Jerrssis Wadia,8421,Tim Robinson,10034,Matt Boyle,Right,1,0,1,1,,BackOfALength,OutsideOff,,None,BackFoot,Drive,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,193.0,147.0,Deep Cover
1631005,6,9.0,9,0,0,54,1,9,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8710983,2026-08-22T02:51:05Z,2,36,False,,,,17219,Jerrssis Wadia,10034,Matt Boyle,8421,Tim Robinson,Left,0,0,0,0,,LengthBall,OutsideOff,,None,FrontFoot,Drive,StockBall,Over,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,328.0,68.0,Extra Cover
1631005,6,9.0,9,0,0,54,1,9,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8710984,2026-08-22T02:51:21Z,3,37,False,,,,17219,Jerrssis Wadia,10034,Matt Boyle,8421,Tim Robinson,Left,1,0,1,1,,LengthBall,LegStump,,None,BacksAway,Flick,StockBall,Over,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,184.0,130.0,Deep Square Leg
1631005,6,9.0,9,0,0,54,1,9,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8710986,2026-08-22T02:51:44Z,4,38,False,,,,17219,Jerrssis Wadia,8421,Tim Robinson,10034,Matt Boyle,Right,1,0,1,1,,BackOfALength,OutsideOff,,None,BackFoot,Drive,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,199.0,146.0,Deep Cover
1631005,6,9.0,9,0,0,54,1,9,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8710988,2026-08-22T02:52:08Z,5,39,False,,,,17219,Jerrssis Wadia,10034,Matt Boyle,8421,Tim Robinson,Left,2,0,2,2,,BackOfALength,OffStump,,None,BackFoot,Worked,StockBall,Over,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,2,0,0,0,0,False,False,236.0,117.0,Deep Mid Wicket
1631005,6,9.0,9,0,0,54,1,9,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8710990,2026-08-22T02:52:36Z,6,40,False,,,,17219,Jerrssis Wadia,10034,Matt Boyle,8421,Tim Robinson,Left,0,4,4,0,,LengthBall,LegStump,,Missed,FrontFoot,ReverseSweep,StockBall,Over,Orthodox,Left,Null,NotReferred,Null,False,False,True,False,False,True,False,False,False,False,False,False,4,4,0,0,0,False,False,97.0,155.0,Wicketkeeper
1631007,7,8.43,5,1,0,59,2,5,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8710992,2026-08-22T02:53:53Z,1,41,False,,,,21962,Lachie Bangs,8421,Tim Robinson,10034,Matt Boyle,Right,1,0,1,1,,HalfVolley,OffStump,,None,FrontFoot,Flick,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,279.0,148.0,Long On
1631007,7,8.43,5,1,0,59,2,5,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8710994,2026-08-22T02:54:25Z,2,42,False,,,,21962,Lachie Bangs,10034,Matt Boyle,8421,Tim Robinson,Left,1,1,1,0,,FullToss,DownLeg,,PlayAndMissLegSide,FrontFoot,Flick,NoMovement,Over,Medium,Left,Null,NotReferred,Null,True,False,False,False,False,True,False,False,False,False,False,False,1,0,1,0,0,False,False,0.0,0.0,Wicketkeeper
1631007,7,8.43,5,1,0,59,2,5,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8710995,2026-08-22T02:54:55Z,2,43,False,,,,21962,Lachie Bangs,10034,Matt Boyle,8421,Tim Robinson,Left,1,0,1,1,,BackOfALength,OutsideOff,,None,BackFoot,Pull,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,230.0,132.0,Deep Mid Wicket
1631007,7,8.43,5,1,0,59,2,5,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8710996,2026-08-22T02:55:28Z,3,44,False,,,,21962,Lachie Bangs,8421,Tim Robinson,10034,Matt Boyle,Right,1,0,1,1,,LengthBall,DownLeg,,None,FrontFoot,Flick,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,57.0,126.0,Fine Leg
1631007,7,8.43,5,1,0,59,2,5,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8710998,2026-08-22T02:56:05Z,4,45,True,Caught,10034.0,Matt Boyle,21962,Lachie Bangs,10034,Matt Boyle,8421,Tim Robinson,Left,0,0,0,0,Caught,Short,OutsideOff,Caught,TopEdge,BackFoot,Pull,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,True,176.0,84.0,Backward Square Leg
1631007,7,8.43,5,1,0,59,2,5,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8711001,2026-08-22T02:58:00Z,5,46,False,,,,21962,Lachie Bangs,14533,Bevon Jacobs,8421,Tim Robinson,Right,0,0,0,0,,LengthBall,OutsideOff,,None,FrontFoot,Drive,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,249.0,82.0,Mid Off
1631007,7,8.43,5,1,0,59,2,5,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8711003,2026-08-22T02:58:28Z,6,47,False,,,,21962,Lachie Bangs,14533,Bevon Jacobs,8421,Tim Robinson,Right,1,0,1,1,,LengthBall,LegStump,,None,BackFoot,Pushed,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,182.0,73.0,Cover
1631009,8,9.5,17,0,0,76,2,17,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8711006,2026-08-22T02:59:32Z,1,48,False,,,,887,Henry Thornton,14533,Bevon Jacobs,8421,Tim Robinson,Right,1,1,1,0,,BackOfALength,MiddleStump,,PlayAndMissLegSide,FrontFoot,Flick,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,True,False,False,False,False,True,False,False,False,False,False,False,1,0,1,0,0,False,False,0.0,0.0,Wicketkeeper
1631009,8,9.5,17,0,0,76,2,17,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8711008,2026-08-22T03:00:10Z,1,49,False,,,,887,Henry Thornton,14533,Bevon Jacobs,8421,Tim Robinson,Right,4,0,4,4,,LengthBall,OutsideOff,,ThickEdge,DownTheTrack,Drive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,4,0,0,0,0,True,True,127.0,162.0,Third Man
1631009,8,9.5,17,0,0,76,2,17,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8711010,2026-08-22T03:00:58Z,2,50,False,,,,887,Henry Thornton,14533,Bevon Jacobs,8421,Tim Robinson,Right,1,1,1,0,,Short,OffStump,,PlayAndMissLegSide,BackFoot,Pull,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,True,False,False,False,False,True,False,False,False,False,False,False,1,0,1,0,0,False,False,0.0,0.0,Wicketkeeper
1631009,8,9.5,17,0,0,76,2,17,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8711012,2026-08-22T03:01:39Z,2,51,False,,,,887,Henry Thornton,14533,Bevon Jacobs,8421,Tim Robinson,Right,1,0,1,1,,LengthBall,OutsideOff,,None,FrontFoot,Worked,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,309.0,67.0,Mid Wicket
1631009,8,9.5,17,0,0,76,2,17,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8711013,2026-08-22T03:02:17Z,3,52,False,,,,887,Henry Thornton,8421,Tim Robinson,14533,Bevon Jacobs,Right,1,0,1,1,,LengthBall,OutsideOff,,WellTimed,FrontFoot,Flick,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,1,0,0,0,0,False,False,59.0,143.0,Fine Leg
1631009,8,9.5,17,0,0,76,2,17,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8711015,2026-08-22T03:03:01Z,4,53,False,,,,887,Henry Thornton,14533,Bevon Jacobs,8421,Tim Robinson,Right,4,0,4,4,,LengthBall,Wide,,WellTimed,FrontFoot,Drive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,4,0,0,0,0,True,False,214.0,176.0,
1631009,8,9.5,17,0,0,76,2,17,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8711017,2026-08-22T03:03:38Z,5,54,False,,,,887,Henry Thornton,14533,Bevon Jacobs,8421,Tim Robinson,Right,4,0,4,4,,LengthBall,OutsideOff,,WellTimed,FrontFoot,Drive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,4,0,0,0,0,True,False,253.0,180.0,
1631009,8,9.5,17,0,0,76,2,17,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8711019,2026-08-22T03:04:20Z,6,55,False,,,,887,Henry Thornton,14533,Bevon Jacobs,8421,Tim Robinson,Right,1,0,1,1,,LengthBall,OutsideOff,,None,FrontFoot,Drive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,291.0,82.0,Mid On
1631011,9,9.44,9,0,0,85,2,9,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8711021,2026-08-22T03:05:43Z,1,56,False,,,,21961,Waheguru Dhillon,14533,Bevon Jacobs,8421,Tim Robinson,Right,0,0,0,0,,LengthBall,OffStump,,MisTimed,FrontFoot,Drive,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,0.0,0.0,Bowler
1631011,9,9.44,9,0,0,85,2,9,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8711022,2026-08-22T03:05:59Z,2,57,False,,,,21961,Waheguru Dhillon,14533,Bevon Jacobs,8421,Tim Robinson,Right,1,0,1,1,,LengthBall,OutsideOff,,None,FrontFoot,Drive,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,249.0,122.0,Long Off
1631011,9,9.44,9,0,0,85,2,9,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8711023,2026-08-22T03:06:24Z,3,58,False,,,,21961,Waheguru Dhillon,8421,Tim Robinson,14533,Bevon Jacobs,Right,1,0,1,1,,LengthBall,MiddleStump,,None,DownTheTrack,Drive,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,255.0,146.0,Long Off
1631011,9,9.44,9,0,0,85,2,9,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8711025,2026-08-22T03:06:43Z,4,59,False,,,,21961,Waheguru Dhillon,14533,Bevon Jacobs,8421,Tim Robinson,Right,1,0,1,1,,BackOfALength,Wide,,ThickEdge,BacksAway,Drive,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,123.0,65.0,Gully
1631011,9,9.44,9,0,0,85,2,9,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8711026,2026-08-22T03:07:08Z,5,60,False,,,,21961,Waheguru Dhillon,8421,Tim Robinson,14533,Bevon Jacobs,Right,0,0,0,0,,BackOfALength,MiddleStump,,HitPad,BackFoot,Worked,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,0.0,0.0,Silly Point
1631011,9,9.44,9,0,0,85,2,9,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8711027,2026-08-22T03:07:26Z,6,61,False,,,,21961,Waheguru Dhillon,8421,Tim Robinson,14533,Bevon Jacobs,Right,6,0,6,6,,BackOfALength,OutsideOff,,Middled,DownTheTrack,Drive,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,6,0,0,0,0,True,False,222.0,177.0,
1631013,10,9.3,8,0,0,93,2,8,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8711029,2026-08-22T03:08:36Z,1,62,False,,,,17219,Jerrssis Wadia,14533,Bevon Jacobs,8421,Tim Robinson,Right,1,0,1,1,,LengthBall,MiddleStump,,None,FrontFoot,Flick,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,323.0,128.0,Deep Mid Wicket
1631013,10,9.3,8,0,0,93,2,8,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8711031,2026-08-22T03:09:00Z,2,63,False,,,,17219,Jerrssis Wadia,8421,Tim Robinson,14533,Bevon Jacobs,Right,2,0,2,2,,LengthBall,OffStump,,None,BackFoot,Worked,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,2,0,0,0,0,False,False,298.0,135.0,Long On
1631013,10,9.3,8,0,0,93,2,8,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8711033,2026-08-22T03:09:32Z,3,64,False,,,,17219,Jerrssis Wadia,8421,Tim Robinson,14533,Bevon Jacobs,Right,0,2,2,0,,LengthBall,OutsideOff,,HitPad,FrontFoot,ReverseSweep,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,True,False,True,False,False,False,False,False,False,2,0,0,2,0,False,False,107.0,132.0,Third Man
1631013,10,9.3,8,0,0,93,2,8,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8711035,2026-08-22T03:10:14Z,4,65,False,,,,17219,Jerrssis Wadia,8421,Tim Robinson,14533,Bevon Jacobs,Right,2,0,2,2,,LengthBall,MiddleStump,,None,FrontFoot,Sweep,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,2,0,0,0,0,False,False,52.0,128.0,Short Fine Leg
1631013,10,9.3,8,0,0,93,2,8,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8711036,2026-08-22T03:10:42Z,5,66,False,,,,17219,Jerrssis Wadia,8421,Tim Robinson,14533,Bevon Jacobs,Right,1,0,1,1,,BackOfALength,MiddleStump,,None,BacksAway,SlogSweep,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,330.0,150.0,Deep Square Leg
1631013,10,9.3,8,0,0,93,2,8,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8711038,2026-08-22T03:11:06Z,6,67,False,,,,17219,Jerrssis Wadia,14533,Bevon Jacobs,8421,Tim Robinson,Right,0,0,0,0,,BackOfALength,OutsideOff,,None,BackFoot,Worked,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,322.0,67.0,Mid Wicket
1631015,11,9.73,14,0,0,107,2,14,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8711041,2026-08-22T03:12:48Z,1,68,False,,,,10043,Jordan Buckingham,8421,Tim Robinson,14533,Bevon Jacobs,Right,1,0,1,1,,HalfVolley,DownLeg,,None,BacksAway,Flick,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,True,False,False,1,0,0,0,0,False,False,6.0,132.0,Deep Backward Square Leg
1631015,11,9.73,14,0,0,107,2,14,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8711043,2026-08-22T03:13:28Z,2,69,False,,,,10043,Jordan Buckingham,14533,Bevon Jacobs,8421,Tim Robinson,Right,1,1,1,0,,Short,MiddleStump,,Left,BackFoot,Leave,NoMovement,Over,Medium,Right,Null,NotReferred,Null,True,False,False,False,False,True,False,False,True,True,False,False,1,0,1,0,0,False,False,0.0,0.0,Wicketkeeper
1631015,11,9.73,14,0,0,107,2,14,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8711045,2026-08-22T03:14:04Z,2,70,False,,,,10043,Jordan Buckingham,14533,Bevon Jacobs,8421,Tim Robinson,Right,1,0,1,1,,Yorker,MiddleStump,,None,FrontFoot,Worked,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,True,False,False,1,0,0,0,0,False,False,311.0,82.0,Mid Wicket
1631015,11,9.73,14,0,0,107,2,14,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8711047,2026-08-22T03:14:37Z,3,71,False,,,,10043,Jordan Buckingham,8421,Tim Robinson,14533,Bevon Jacobs,Right,4,0,4,4,,BackOfALength,OutsideOff,,MisTimed,DownTheTrack,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,True,False,False,4,0,0,0,0,True,True,266.0,180.0,
1631015,11,9.73,14,0,0,107,2,14,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8711049,2026-08-22T03:15:17Z,4,72,False,,,,10043,Jordan Buckingham,8421,Tim Robinson,14533,Bevon Jacobs,Right,1,0,1,1,,FullToss,WideDownLeg,,None,BacksAway,Flick,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,True,False,False,1,0,0,0,0,False,False,346.0,154.0,Deep Square Leg
1631015,11,9.73,14,0,0,107,2,14,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8711051,2026-08-22T03:16:07Z,5,73,False,,,,10043,Jordan Buckingham,14533,Bevon Jacobs,8421,Tim Robinson,Right,4,0,4,4,,LengthBall,OutsideOff,,WellTimed,BacksAway,Drive,LegCutter,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,True,True,False,False,4,0,0,0,0,True,False,161.0,167.0,
1631015,11,9.73,14,0,0,107,2,14,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8711053,2026-08-22T03:16:46Z,6,74,False,,,,10043,Jordan Buckingham,14533,Bevon Jacobs,8421,Tim Robinson,Right,2,0,2,2,,LengthBall,DownLeg,,None,BacksAway,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,True,True,False,False,2,0,0,0,0,False,False,257.0,164.0,Long Off
1631017,12,9.17,3,1,0,110,3,3,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8711056,2026-08-22T03:18:09Z,1,75,True,Caught,8421.0,Tim Robinson,17219,Jerrssis Wadia,8421,Tim Robinson,14533,Bevon Jacobs,Right,0,0,0,0,Caught,BackOfALength,MiddleStump,Caught,MisTimed,BacksAway,SlogSweep,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,True,False,False,0,0,0,0,0,False,True,343.0,71.0,Square Leg
1631017,12,9.17,3,1,0,110,3,3,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8711059,2026-08-22T03:19:51Z,2,76,False,,,,17219,Jerrssis Wadia,11542,Muhammad Abbas,14533,Bevon Jacobs,Right,0,0,0,0,,Yorker,MiddleStump,,None,BackFoot,Worked,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,True,False,False,0,0,0,0,0,False,False,307.0,74.0,Mid Wicket
1631017,12,9.17,3,1,0,110,3,3,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8711060,2026-08-22T03:20:06Z,3,77,False,,,,17219,Jerrssis Wadia,11542,Muhammad Abbas,14533,Bevon Jacobs,Right,0,0,0,0,,LengthBall,OffStump,,None,BackFoot,Pushed,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,True,False,False,0,0,0,0,0,False,False,213.0,67.0,Extra Cover
1631017,12,9.17,3,1,0,110,3,3,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8711062,2026-08-22T03:20:25Z,4,78,False,,,,17219,Jerrssis Wadia,11542,Muhammad Abbas,14533,Bevon Jacobs,Right,0,0,0,0,,LengthBall,OutsideOff,,None,DownTheTrack,Pushed,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,True,False,False,0,0,0,0,0,False,False,208.0,62.0,Cover
1631017,12,9.17,3,1,0,110,3,3,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8711064,2026-08-22T03:20:45Z,5,79,False,,,,17219,Jerrssis Wadia,11542,Muhammad Abbas,14533,Bevon Jacobs,Right,2,0,2,2,,LengthBall,DownLeg,,None,BacksAway,Drive,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,True,False,False,2,0,0,0,0,False,False,144.0,130.0,Third Man
1631017,12,9.17,3,1,0,110,3,3,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8711065,2026-08-22T03:21:12Z,6,80,False,,,,17219,Jerrssis Wadia,11542,Muhammad Abbas,14533,Bevon Jacobs,Right,1,0,1,1,,,,,,0,,StockBall,Over,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,True,False,False,1,0,0,0,0,False,False,,,
1631019,13,8.92,6,0,0,116,3,6,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8711068,2026-08-22T03:22:24Z,1,81,False,,,,21961,Waheguru Dhillon,11542,Muhammad Abbas,14533,Bevon Jacobs,Right,0,0,0,0,,LengthBall,OutsideOff,,Missed,BackFoot,Drive,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,0.0,0.0,Wicketkeeper
1631019,13,8.92,6,0,0,116,3,6,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8711069,2026-08-22T03:22:38Z,2,82,False,,,,21961,Waheguru Dhillon,11542,Muhammad Abbas,14533,Bevon Jacobs,Right,2,0,2,2,,LengthBall,OutsideOff,,MisTimed,DownTheTrack,Drive,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,2,0,0,0,0,False,True,290.0,133.0,Long On
1631019,13,8.92,6,0,0,116,3,6,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8711071,2026-08-22T03:23:09Z,3,83,False,,,,21961,Waheguru Dhillon,11542,Muhammad Abbas,14533,Bevon Jacobs,Right,1,0,1,1,,FullToss,OffStump,,None,FrontFoot,Flick,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,9.0,128.0,Deep Backward Square Leg
1631019,13,8.92,6,0,0,116,3,6,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8711073,2026-08-22T03:23:42Z,4,84,False,,,,21961,Waheguru Dhillon,14533,Bevon Jacobs,11542,Muhammad Abbas,Right,1,0,1,1,,LengthBall,OutsideOff,,None,FrontFoot,Pushed,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,258.0,132.0,Long Off
1631019,13,8.92,6,0,0,116,3,6,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8711074,2026-08-22T03:24:19Z,5,85,False,,,,21961,Waheguru Dhillon,11542,Muhammad Abbas,14533,Bevon Jacobs,Right,1,0,1,1,,HalfVolley,OffStump,,MisTimed,FrontFoot,Flick,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,254.0,129.0,Long Off
