over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,id,ballDateTime,ballNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType,matchName
1587090,6,10.0,3.0,1.0,0.0,60.0,1.0,3.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437611,2026-05-25T18:09:06Z,4,False,6997,Tom Hartley,2951,Jack Haynes,754,George Munsey,280,24,Short Leg,0,0,0,0,BackOfALength,Null,NotOut,MisTimed,0,Cut,Null,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,48,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
1587090,6,10.0,3.0,1.0,0.0,60.0,1.0,3.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437613,2026-05-25T18:09:25Z,5,False,6997,Tom Hartley,2951,Jack Haynes,754,George Munsey,252,168,Long Off,2,0,2,2,HalfVolley,Null,NotOut,Played,0,Drive,Null,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,True,False,48,False,False,True,False,False,False,2,0,0,0,0,False,False,,,,,
1587090,6,10.0,3.0,1.0,0.0,60.0,1.0,3.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437614,2026-05-25T18:10:01Z,6,False,6997,Tom Hartley,2951,Jack Haynes,754,George Munsey,270,40,Bowler,0,0,0,0,BackOfALength,Null,NotOut,Played,0,Pushed,Null,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,48,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
1587094,7,9.57,7.0,0.0,0.0,67.0,1.0,7.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437617,2026-05-25T18:10:59Z,1,False,11450,Harry Singh,754,George Munsey,2951,Jack Haynes,39,19,Silly Point,1,0,1,1,LengthBall,Null,NotOut,BatPad,0,ForwardDefensive,Null,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,95,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
1587094,7,9.57,7.0,0.0,0.0,67.0,1.0,7.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437618,2026-05-25T18:11:33Z,2,False,11450,Harry Singh,2951,Jack Haynes,754,George Munsey,221,187,Deep Extra Cover,4,0,4,4,HalfVolley,Null,NotOut,WellTimed,0,Drive,Null,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,True,False,95,False,False,False,False,False,False,4,0,0,0,0,True,False,,,,,
1587094,7,9.57,7.0,0.0,0.0,67.0,1.0,7.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437620,2026-05-25T18:11:59Z,3,False,11450,Harry Singh,2951,Jack Haynes,754,George Munsey,270,40,Bowler,0,0,0,0,BackOfALength,Null,NotOut,Played,0,Pushed,Null,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,95,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
1587094,7,9.57,7.0,0.0,0.0,67.0,1.0,7.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437621,2026-05-25T18:12:10Z,4,False,11450,Harry Singh,2951,Jack Haynes,754,George Munsey,270,40,Bowler,0,0,0,0,HalfVolley,Null,NotOut,Played,0,Pushed,Null,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,95,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
1587094,7,9.57,7.0,0.0,0.0,67.0,1.0,7.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437623,2026-05-25T18:12:25Z,5,False,11450,Harry Singh,2951,Jack Haynes,754,George Munsey,298,110,Mid On,1,0,1,1,BackOfALength,Null,NotOut,Played,0,Pushed,Null,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,95,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
1587094,7,9.57,7.0,0.0,0.0,67.0,1.0,7.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437625,2026-05-25T18:12:47Z,6,False,11450,Harry Singh,754,George Munsey,2951,Jack Haynes,174,111,Backward Square Leg,1,0,1,1,BackOfALength,Null,NotOut,Played,0,Worked,Null,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,95,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
1587095,8,9.12,6.0,2.0,0.0,73.0,3.0,6.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437627,2026-05-25T18:13:34Z,1,True,2949,George Balderson,754,George Munsey,2951,Jack Haynes,329,118,Extra Cover,0,0,0,0,BackOfALength,Null,NotOut,MisTimed,0,Slog,SlowerBall,Over,Medium,Right,Out2ndUmpire,NotReferred,Null,False,False,False,False,False,False,48,False,False,False,False,False,False,0,0,0,0,0,False,True,Caught,754.0,George Munsey,Caught,
1587095,8,9.12,6.0,2.0,0.0,73.0,3.0,6.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437629,2026-05-25T18:15:00Z,2,False,2949,George Balderson,403,Tom Moores,2951,Jack Haynes,20,168,Deep Backward Point,4,0,4,4,BackOfALength,Null,NotOut,WellTimed,0,LateCut,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,48,False,False,False,False,False,False,4,0,0,0,0,True,False,,,,,
1587095,8,9.12,6.0,2.0,0.0,73.0,3.0,6.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437631,2026-05-25T18:15:32Z,3,False,2949,George Balderson,403,Tom Moores,2951,Jack Haynes,90,48,Wicketkeeper,0,0,0,0,BackOfALength,Null,NotOut,Missed,0,LateCut,SlowerBall,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,48,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
1587095,8,9.12,6.0,2.0,0.0,73.0,3.0,6.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437633,2026-05-25T18:15:59Z,4,False,2949,George Balderson,403,Tom Moores,2951,Jack Haynes,2,153,Deep Point,2,0,2,2,BackOfALength,Null,NotOut,WellTimed,0,LateCut,SlowerBall,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,48,False,False,False,False,False,False,2,0,0,0,0,False,False,,,,,
1587095,8,9.12,6.0,2.0,0.0,73.0,3.0,6.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437634,2026-05-25T18:16:34Z,5,False,2949,George Balderson,403,Tom Moores,2951,Jack Haynes,90,48,Wicketkeeper,0,0,0,0,LengthBall,Null,NotOut,Missed,0,Drive,Null,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,48,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
1587095,8,9.12,6.0,2.0,0.0,73.0,3.0,6.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437635,2026-05-25T18:17:00Z,6,True,2949,George Balderson,403,Tom Moores,2951,Jack Haynes,193,148,Deep Mid Wicket,0,0,0,0,BackOfALength,Null,NotOut,Played,0,Slog,SlowerBall,Round,Medium,Right,Out2ndUmpire,NotReferred,Null,False,False,False,False,False,False,48,False,False,False,False,False,False,0,0,0,0,0,False,False,Caught,403.0,Tom Moores,Caught,
1587097,9,8.56,4.0,0.0,0.0,77.0,3.0,4.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437636,2026-05-25T18:18:20Z,1,False,11450,Harry Singh,2951,Jack Haynes,15008,Freddie McCann,316,164,Long On,2,0,2,2,LengthBall,Null,NotOut,Played,0,Worked,Null,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,95,False,False,False,False,False,False,2,0,0,0,0,False,False,,,,,
1587097,9,8.56,4.0,0.0,0.0,77.0,3.0,4.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437637,2026-05-25T18:18:45Z,2,False,11450,Harry Singh,2951,Jack Haynes,15008,Freddie McCann,52,56,Leg Slip,1,0,1,1,HalfVolley,Null,NotOut,Edged,0,SlogSweep,Null,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,95,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
1587097,9,8.56,4.0,0.0,0.0,77.0,3.0,4.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437638,2026-05-25T18:19:16Z,3,False,11450,Harry Singh,15008,Freddie McCann,2951,Jack Haynes,329,66,Short Extra Cover,0,0,0,0,HalfVolley,Null,NotOut,Played,0,Drive,Null,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,95,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
1587097,9,8.56,4.0,0.0,0.0,77.0,3.0,4.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437639,2026-05-25T18:19:27Z,4,False,11450,Harry Singh,15008,Freddie McCann,2951,Jack Haynes,349,79,Cover,0,0,0,0,BackOfALength,Null,NotOut,Played,0,Cut,Null,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,95,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
1587097,9,8.56,4.0,0.0,0.0,77.0,3.0,4.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437640,2026-05-25T18:19:48Z,5,False,11450,Harry Singh,15008,Freddie McCann,2951,Jack Haynes,343,76,Cover,0,0,0,0,HalfVolley,Null,NotOut,MisTimed,0,Drive,Null,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,95,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
1587097,9,8.56,4.0,0.0,0.0,77.0,3.0,4.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437641,2026-05-25T18:20:03Z,6,False,11450,Harry Singh,15008,Freddie McCann,2951,Jack Haynes,235,143,Long On,1,0,1,1,HalfVolley,Null,NotOut,Played,0,Pushed,Null,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,95,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
1587098,10,8.3,5.0,0.0,1.0,83.0,3.0,6.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437642,2026-05-25T18:20:51Z,1,False,2949,George Balderson,15008,Freddie McCann,2951,Jack Haynes,348,157,Deep Cover,1,0,1,1,LengthBall,Null,NotOut,WellTimed,0,Drive,Null,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,48,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
1587098,10,8.3,5.0,0.0,1.0,83.0,3.0,6.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437643,2026-05-25T18:21:20Z,2,False,2949,George Balderson,2951,Jack Haynes,15008,Freddie McCann,283,106,Mid On,1,0,1,1,LengthBall,Null,NotOut,Played,0,Pushed,SlowerBall,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,48,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
1587098,10,8.3,5.0,0.0,1.0,83.0,3.0,6.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437644,2026-05-25T18:21:47Z,3,False,2949,George Balderson,15008,Freddie McCann,2951,Jack Haynes,336,159,Deep Cover,1,0,1,1,HalfVolley,Null,NotOut,Played,0,Drive,Null,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,48,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
1587098,10,8.3,5.0,0.0,1.0,83.0,3.0,6.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437645,2026-05-25T18:22:20Z,4,False,2949,George Balderson,2951,Jack Haynes,15008,Freddie McCann,294,147,Long On,1,0,1,1,HalfVolley,Null,NotOut,Played,0,Slog,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,48,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
1587098,10,8.3,5.0,0.0,1.0,83.0,3.0,6.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437646,2026-05-25T18:22:49Z,5,False,2949,George Balderson,15008,Freddie McCann,2951,Jack Haynes,125,23,Short Leg,0,1,1,0,LengthBall,Null,NotOut,HitPad,0,Flick,Null,Round,Medium,Right,Null,NotReferred,Null,False,False,False,True,False,False,48,False,False,False,False,False,False,1,0,0,1,0,False,False,,,,,
1587098,10,8.3,5.0,0.0,1.0,83.0,3.0,6.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437647,2026-05-25T18:23:19Z,6,False,2949,George Balderson,2951,Jack Haynes,15008,Freddie McCann,254,115,Mid Off,1,0,1,1,HalfVolley,Null,NotOut,Played,0,Drive,SlowerBall,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,48,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
1587099,11,7.73,1.0,1.0,1.0,85.0,4.0,2.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437648,2026-05-25T18:24:02Z,1,False,11450,Harry Singh,2951,Jack Haynes,15008,Freddie McCann,241,152,Long Off,1,0,1,1,HalfVolley,Null,NotOut,Played,0,Drive,Null,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,95,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
1587099,11,7.73,1.0,1.0,1.0,85.0,4.0,2.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437649,2026-05-25T18:24:22Z,2,False,11450,Harry Singh,15008,Freddie McCann,2951,Jack Haynes,40,64,Short Third Man,0,1,1,0,HalfVolley,Null,NotOut,HitPad,0,SlogSweep,Null,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,True,False,False,95,False,False,False,False,False,False,1,0,0,1,0,False,False,,,,,
1587099,11,7.73,1.0,1.0,1.0,85.0,4.0,2.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437650,2026-05-25T18:24:48Z,3,True,11450,Harry Singh,2951,Jack Haynes,15008,Freddie McCann,333,146,Deep Mid Wicket,0,0,0,0,LengthBall,Null,NotOut,MisTimed,0,SlogSweep,Null,Round,OffSpin,Right,Out1stUmpire,NotReferred,Null,False,False,False,False,False,False,95,False,False,False,False,False,False,0,0,0,0,0,False,False,Caught,2951.0,Jack Haynes,Caught,
1587099,11,7.73,1.0,1.0,1.0,85.0,4.0,2.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437651,2026-05-25T18:26:23Z,4,False,11450,Harry Singh,2644,George Linde,15008,Freddie McCann,13,77,Backward Point,0,0,0,0,LengthBall,Null,NotOut,Played,0,LateCut,Null,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,95,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
1587099,11,7.73,1.0,1.0,1.0,85.0,4.0,2.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437652,2026-05-25T18:26:38Z,5,False,11450,Harry Singh,2644,George Linde,15008,Freddie McCann,270,40,Bowler,0,0,0,0,HalfVolley,Null,NotOut,Played,0,Pushed,Null,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,95,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
1587099,11,7.73,1.0,1.0,1.0,85.0,4.0,2.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437653,2026-05-25T18:26:50Z,6,False,11450,Harry Singh,2644,George Linde,15008,Freddie McCann,270,40,Bowler,0,0,0,0,BackOfALength,Null,NotOut,Played,0,Pushed,Null,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,95,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
1587100,12,7.42,4.0,0.0,0.0,89.0,4.0,4.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437654,2026-05-25T18:27:42Z,1,False,999,Chris Green,15008,Freddie McCann,2644,George Linde,217,98,Mid Wicket,1,0,1,1,Short,Null,NotOut,Played,0,Worked,Null,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,48,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
1587100,12,7.42,4.0,0.0,0.0,89.0,4.0,4.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437655,2026-05-25T18:28:22Z,2,False,999,Chris Green,2644,George Linde,15008,Freddie McCann,118,66,Leg Slip,1,0,1,1,BackOfALength,Null,NotOut,Played,0,Glance,Null,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,48,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
1587100,12,7.42,4.0,0.0,0.0,89.0,4.0,4.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437656,2026-05-25T18:28:46Z,3,False,999,Chris Green,15008,Freddie McCann,2644,George Linde,19,135,Deep Backward Point,1,0,1,1,LengthBall,Null,NotOut,Played,0,Steer,Null,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,48,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
1587100,12,7.42,4.0,0.0,0.0,89.0,4.0,4.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437657,2026-05-25T18:29:06Z,4,False,999,Chris Green,2644,George Linde,15008,Freddie McCann,190,8,Short Leg,0,0,0,0,BackOfALength,Null,NotOut,HitPad,0,Worked,Null,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,48,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
1587100,12,7.42,4.0,0.0,0.0,89.0,4.0,4.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437658,2026-05-25T18:29:23Z,5,False,999,Chris Green,2644,George Linde,15008,Freddie McCann,216,71,Mid Wicket,1,0,1,1,BackOfALength,Null,NotOut,Played,0,Worked,Null,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,48,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
1587100,12,7.42,4.0,0.0,0.0,89.0,4.0,4.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437659,2026-05-25T18:29:49Z,6,False,999,Chris Green,15008,Freddie McCann,2644,George Linde,49,44,Third Slip,0,0,0,0,LengthBall,Null,NotOut,HitPad,0,SlogSweep,Null,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,48,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
1587101,13,8.0,15.0,0.0,0.0,104.0,4.0,15.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437660,2026-05-25T18:30:34Z,1,False,11450,Harry Singh,2644,George Linde,15008,Freddie McCann,263,190,Long On,6,0,6,6,LengthBall,Null,NotOut,Middled,0,Slog,Null,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,True,False,95,False,False,False,False,False,False,6,0,0,0,0,True,False,,,,,
1587101,13,8.0,15.0,0.0,0.0,104.0,4.0,15.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437661,2026-05-25T18:31:05Z,2,False,11450,Harry Singh,2644,George Linde,15008,Freddie McCann,340,154,Deep Cover,1,0,1,1,BackOfALength,Null,NotOut,Played,0,Cut,Null,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,95,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
1587101,13,8.0,15.0,0.0,0.0,104.0,4.0,15.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437662,2026-05-25T18:31:26Z,3,False,11450,Harry Singh,15008,Freddie McCann,2644,George Linde,261,188,Long On,6,0,6,6,LengthBall,Null,NotOut,Middled,0,Slog,Null,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,True,False,95,False,False,False,False,False,False,6,0,0,0,0,True,False,,,,,
1587101,13,8.0,15.0,0.0,0.0,104.0,4.0,15.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437663,2026-05-25T18:33:37Z,4,False,11450,Harry Singh,15008,Freddie McCann,2644,George Linde,342,80,Cover,0,0,0,0,LengthBall,Null,NotOut,Played,0,Cut,Null,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,95,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
1587101,13,8.0,15.0,0.0,0.0,104.0,4.0,15.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437664,2026-05-25T18:33:50Z,5,False,11450,Harry Singh,15008,Freddie McCann,2644,George Linde,356,150,Deep Point,2,0,2,2,LengthBall,Null,NotOut,WellTimed,0,Drive,Null,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,95,False,False,False,False,False,False,2,0,0,0,0,False,False,,,,,
1587101,13,8.0,15.0,0.0,0.0,104.0,4.0,15.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437665,2026-05-25T18:34:15Z,6,False,11450,Harry Singh,15008,Freddie McCann,2644,George Linde,270,40,Bowler,0,0,0,0,Yorker,Null,NotOut,Played,0,ForwardDefensive,Null,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,95,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
1587102,14,7.79,5.0,1.0,0.0,109.0,5.0,5.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437666,2026-05-25T18:35:06Z,1,False,6997,Tom Hartley,2644,George Linde,15008,Freddie McCann,263,170,Long On,1,0,1,1,HalfVolley,Null,NotOut,WellTimed,0,Slog,Null,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,True,False,48,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
1587102,14,7.79,5.0,1.0,0.0,109.0,5.0,5.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437667,2026-05-25T18:35:43Z,2,True,6997,Tom Hartley,15008,Freddie McCann,2644,George Linde,195,151,Deep Mid Wicket,0,0,0,0,LengthBall,Null,NotOut,Played,0,SlogSweep,Null,Round,Orthodox,Left,Out2ndUmpire,NotReferred,Null,False,False,False,False,False,False,48,False,False,False,False,False,False,0,0,0,0,0,False,False,Caught,15008.0,Freddie McCann,Caught,
1587102,14,7.79,5.0,1.0,0.0,109.0,5.0,5.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437668,2026-05-25T18:37:07Z,3,False,6997,Tom Hartley,38,Benny Howell,2644,George Linde,253,121,Mid Off,1,0,1,1,HalfVolley,Null,NotOut,Played,0,Pushed,Null,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,48,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
1587102,14,7.79,5.0,1.0,0.0,109.0,5.0,5.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437669,2026-05-25T18:37:31Z,4,False,6997,Tom Hartley,2644,George Linde,38,Benny Howell,343,156,Deep Cover,1,0,1,1,HalfVolley,Null,NotOut,Played,0,Drive,Null,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,48,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
1587102,14,7.79,5.0,1.0,0.0,109.0,5.0,5.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437670,2026-05-25T18:37:54Z,5,False,6997,Tom Hartley,38,Benny Howell,2644,George Linde,309,135,Mid On,1,0,1,1,HalfVolley,Null,NotOut,Played,0,Pushed,Null,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,48,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
1587102,14,7.79,5.0,1.0,0.0,109.0,5.0,5.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437671,2026-05-25T18:38:17Z,6,False,6997,Tom Hartley,2644,George Linde,38,Benny Howell,204,112,Mid Wicket,1,0,1,1,BackOfALength,Null,NotOut,Played,0,Worked,Null,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,48,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
1587103,15,8.0,11.0,1.0,0.0,120.0,6.0,11.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437672,2026-05-25T18:39:20Z,1,False,999,Chris Green,2644,George Linde,38,Benny Howell,358,156,Deep Point,2,0,2,2,BackOfALength,Null,NotOut,WellTimed,0,Cut,Null,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,95,False,False,False,False,False,False,2,0,0,0,0,False,False,,,,,
1587103,15,8.0,11.0,1.0,0.0,120.0,6.0,11.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437673,2026-05-25T18:39:50Z,2,True,999,Chris Green,2644,George Linde,38,Benny Howell,307,136,Deep Extra Cover,0,0,0,0,LengthBall,Null,NotOut,MisTimed,0,Slog,Null,Round,OffSpin,Right,Out1stUmpire,NotReferred,Null,False,False,False,False,False,False,95,False,False,False,False,False,False,0,0,0,0,0,False,True,Caught,2644.0,George Linde,Caught,
1587103,15,8.0,11.0,1.0,0.0,120.0,6.0,11.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437674,2026-05-25T18:41:06Z,3,False,999,Chris Green,10100,Joe Pocklington,38,Benny Howell,112,182,Fine Leg,4,0,4,4,LengthBall,Null,NotOut,Middled,0,Sweep,Null,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,95,False,False,False,False,False,False,4,0,0,0,0,True,False,,,,,
