over_id,over_overNumber,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,over_runsConceded,over_wickets,over_runsExtras,referralOutcomeId
10691,1,9.0,186,Match 43,338,England Domestic T20 2018,2,31,Somerset,35,Sussex,2018-09-15T16:06:48Z,3,False,,,,341.0,Tymal Mills,396.0,Johann Myburgh,397.0,Peter Trego,318.0,57.0,Left,Short Mid Wicket,0.0,0,0,0.0,,LengthBall,Null,NotOut,Played,0,Worked,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,True,31.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
10691,1,9.0,186,Match 43,338,England Domestic T20 2018,2,31,Somerset,35,Sussex,2018-09-15T16:07:22Z,4,False,,,,341.0,Tymal Mills,396.0,Johann Myburgh,397.0,Peter Trego,235.0,185.0,Left,Long Off,4.0,0,4,4.0,,LengthBall,Null,NotOut,HitHard,0,Drive,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,True,31.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,
10691,1,9.0,186,Match 43,338,England Domestic T20 2018,2,31,Somerset,35,Sussex,2018-09-15T16:08:03Z,5,False,,,,341.0,Tymal Mills,396.0,Johann Myburgh,397.0,Peter Trego,14.0,132.0,Left,Deep Backward Square Leg,1.0,0,1,1.0,,LengthBall,Null,NotOut,Played,0,Flick,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,True,31.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
10691,1,9.0,186,Match 43,338,England Domestic T20 2018,2,31,Somerset,35,Sussex,2018-09-15T16:08:44Z,6,False,,,,341.0,Tymal Mills,397.0,Peter Trego,396.0,Johann Myburgh,146.0,31.0,Left,Third Slip,0.0,0,0,0.0,,LengthBall,Null,NotOut,Played,0,Steer,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,True,31.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
10694,2,12.0,186,Match 43,338,England Domestic T20 2018,2,31,Somerset,35,Sussex,2018-09-15T16:09:30Z,1,False,,,,53.0,Jofra Archer,396.0,Johann Myburgh,397.0,Peter Trego,274.0,185.0,Left,Long On,4.0,0,4,4.0,,LengthBall,Null,NotOut,HitHard,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,True,18.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,
10694,2,12.0,186,Match 43,338,England Domestic T20 2018,2,31,Somerset,35,Sussex,2018-09-15T16:10:09Z,2,False,,,,53.0,Jofra Archer,396.0,Johann Myburgh,397.0,Peter Trego,355.0,193.0,Left,Deep Square Leg,6.0,0,6,6.0,,LengthBall,Null,NotOut,HitHard,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,True,18.0,False,False,True,False,False,False,6.0,0.0,0.0,0.0,0.0,False,True,,,,
10694,2,12.0,186,Match 43,338,England Domestic T20 2018,2,31,Somerset,35,Sussex,2018-09-15T16:10:55Z,3,False,,,,53.0,Jofra Archer,396.0,Johann Myburgh,397.0,Peter Trego,186.0,60.0,Left,Gully,1.0,0,1,1.0,,Yorker,Null,NotOut,Played,0,Cut,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,True,18.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
10694,2,12.0,186,Match 43,338,England Domestic T20 2018,2,31,Somerset,35,Sussex,2018-09-15T16:11:34Z,4,False,,,,53.0,Jofra Archer,397.0,Peter Trego,396.0,Johann Myburgh,355.0,12.0,Left,Short Leg,1.0,0,1,1.0,,BackOfALength,Null,NotOut,Played,0,Worked,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,True,18.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
10694,2,12.0,186,Match 43,338,England Domestic T20 2018,2,31,Somerset,35,Sussex,2018-09-15T16:12:15Z,5,True,Caught,396.0,Johann Myburgh,53.0,Jofra Archer,396.0,Johann Myburgh,397.0,Peter Trego,186.0,77.0,Left,Point,0.0,0,0,0.0,Caught,BackOfALength,Null,NotOut,FalseShot,0,Cut,Null,Over,Fast,Left,Out1stUmpire,Null,False,False,False,False,False,True,18.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
10694,2,12.0,186,Match 43,338,England Domestic T20 2018,2,31,Somerset,35,Sussex,2018-09-15T16:13:39Z,6,False,,,,53.0,Jofra Archer,4.0,James Hildreth,397.0,Peter Trego,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,,Short,Null,NotOut,NoShot,0,NoShot,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,True,18.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
10696,3,3.0,186,Match 43,338,England Domestic T20 2018,2,31,Somerset,35,Sussex,2018-09-15T16:14:22Z,1,False,,,,341.0,Tymal Mills,397.0,Peter Trego,4.0,James Hildreth,199.0,75.0,Left,Cover,0.0,0,0,0.0,,BackOfALength,Null,NotOut,Played,0,Cut,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,True,31.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
10696,3,3.0,186,Match 43,338,England Domestic T20 2018,2,31,Somerset,35,Sussex,2018-09-15T16:14:54Z,2,False,,,,341.0,Tymal Mills,397.0,Peter Trego,4.0,James Hildreth,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,,LengthBall,Null,NotOut,MissedLegSide,0,Flick,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,True,31.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
10696,3,3.0,186,Match 43,338,England Domestic T20 2018,2,31,Somerset,35,Sussex,2018-09-15T16:15:28Z,3,False,,,,341.0,Tymal Mills,397.0,Peter Trego,4.0,James Hildreth,32.0,134.0,Left,Fine Leg,2.0,0,2,2.0,,BackOfALength,Null,NotOut,Played,0,Pull,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,True,31.0,False,False,True,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,
10696,3,3.0,186,Match 43,338,England Domestic T20 2018,2,31,Somerset,35,Sussex,2018-09-15T16:16:02Z,4,False,,,,341.0,Tymal Mills,397.0,Peter Trego,4.0,James Hildreth,33.0,71.0,Left,Leg Gully,1.0,0,1,1.0,,Short,Null,NotOut,Played,0,Pull,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,True,31.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
10696,3,3.0,186,Match 43,338,England Domestic T20 2018,2,31,Somerset,35,Sussex,2018-09-15T16:16:36Z,5,False,,,,341.0,Tymal Mills,4.0,James Hildreth,397.0,Peter Trego,186.0,82.0,Left,Point,0.0,0,0,0.0,,LengthBall,Null,NotOut,HitHard,0,Cut,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,True,31.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
10696,3,3.0,186,Match 43,338,England Domestic T20 2018,2,31,Somerset,35,Sussex,2018-09-15T16:17:16Z,6,False,,,,341.0,Tymal Mills,4.0,James Hildreth,397.0,Peter Trego,48.0,59.0,Left,Leg Gully,0.0,0,0,0.0,,Short,Null,NotOut,FalseShot,0,Fended,Null,Round,Fast,Right,Null,Null,False,False,False,False,False,True,31.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
10698,4,7.0,186,Match 43,338,England Domestic T20 2018,2,31,Somerset,35,Sussex,2018-09-15T16:18:26Z,1,False,,,,52.0,Chris Jordan,397.0,Peter Trego,4.0,James Hildreth,131.0,61.0,Left,Third Slip,1.0,0,1,1.0,,LengthBall,Null,NotOut,HitHard,0,Cut,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,True,18.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
10698,4,7.0,186,Match 43,338,England Domestic T20 2018,2,31,Somerset,35,Sussex,2018-09-15T16:19:04Z,2,False,,,,52.0,Chris Jordan,4.0,James Hildreth,397.0,Peter Trego,343.0,178.0,Left,Deep Mid Wicket,4.0,0,4,4.0,,LengthBall,Null,NotOut,Played,0,Pull,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,True,18.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,
10698,4,7.0,186,Match 43,338,England Domestic T20 2018,2,31,Somerset,35,Sussex,2018-09-15T16:19:39Z,3,False,,,,52.0,Chris Jordan,4.0,James Hildreth,397.0,Peter Trego,232.0,84.0,Left,Mid Off,1.0,0,1,1.0,,BackOfALength,Null,NotOut,FalseShot,0,Cut,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,True,18.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
10698,4,7.0,186,Match 43,338,England Domestic T20 2018,2,31,Somerset,35,Sussex,2018-09-15T16:20:12Z,4,True,Caught,397.0,Peter Trego,52.0,Chris Jordan,397.0,Peter Trego,4.0,James Hildreth,300.0,88.0,Left,Mid On,0.0,0,0,0.0,Caught,FullToss,Null,NotOut,FalseShot,0,Drive,Null,Over,Fast,Left,Out1stUmpire,Null,False,False,False,False,False,True,18.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
10698,4,7.0,186,Match 43,338,England Domestic T20 2018,2,31,Somerset,35,Sussex,2018-09-15T16:21:34Z,5,False,,,,52.0,Chris Jordan,5.0,Tom Abell,4.0,James Hildreth,239.0,76.0,Left,Mid Off,1.0,0,1,1.0,,LengthBall,Null,NotOut,Played,0,Pushed,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,True,18.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
10698,4,7.0,186,Match 43,338,England Domestic T20 2018,2,31,Somerset,35,Sussex,2018-09-15T16:22:03Z,6,False,,,,52.0,Chris Jordan,4.0,James Hildreth,5.0,Tom Abell,270.0,40.0,Left,Bowler,0.0,0,0,0.0,,LengthBall,Null,NotOut,Played,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,True,18.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
10699,5,11.0,186,Match 43,338,England Domestic T20 2018,2,31,Somerset,35,Sussex,2018-09-15T16:23:03Z,1,False,,,,51.0,David Wiese,5.0,Tom Abell,4.0,James Hildreth,214.0,75.0,Left,Extra Cover,0.0,0,0,0.0,,LengthBall,Null,NotOut,Played,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,True,31.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
10699,5,11.0,186,Match 43,338,England Domestic T20 2018,2,31,Somerset,35,Sussex,2018-09-15T16:23:27Z,2,False,,,,51.0,David Wiese,5.0,Tom Abell,4.0,James Hildreth,313.0,78.0,Left,Mid Wicket,1.0,0,1,1.0,,LengthBall,Null,NotOut,Played,0,Worked,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,True,31.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
10699,5,11.0,186,Match 43,338,England Domestic T20 2018,2,31,Somerset,35,Sussex,2018-09-15T16:23:52Z,3,False,,,,51.0,David Wiese,4.0,James Hildreth,5.0,Tom Abell,265.0,185.0,Left,Long Off,4.0,0,4,4.0,,LengthBall,Null,NotOut,HitHard,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,True,31.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,
10699,5,11.0,186,Match 43,338,England Domestic T20 2018,2,31,Somerset,35,Sussex,2018-09-15T16:24:24Z,4,False,,,,51.0,David Wiese,4.0,James Hildreth,5.0,Tom Abell,0.0,134.0,Left,Deep Square Leg,1.0,0,1,1.0,,Short,Null,NotOut,Played,0,Hook,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,True,31.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
10699,5,11.0,186,Match 43,338,England Domestic T20 2018,2,31,Somerset,35,Sussex,2018-09-15T16:24:53Z,5,False,,,,51.0,David Wiese,5.0,Tom Abell,4.0,James Hildreth,141.0,65.0,Left,Short Third Man,1.0,0,1,1.0,,LengthBall,Null,NotOut,Played,0,Cut,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,True,31.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
10699,5,11.0,186,Match 43,338,England Domestic T20 2018,2,31,Somerset,35,Sussex,2018-09-15T16:25:21Z,6,False,,,,51.0,David Wiese,4.0,James Hildreth,5.0,Tom Abell,280.0,187.0,Left,Long On,4.0,0,4,4.0,,HalfVolley,Null,NotOut,HitHard,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,True,31.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,
10701,6,3.0,186,Match 43,338,England Domestic T20 2018,2,31,Somerset,35,Sussex,2018-09-15T16:26:39Z,1,False,,,,55.0,Danny Briggs,5.0,Tom Abell,4.0,James Hildreth,215.0,79.0,Left,Extra Cover,0.0,0,0,0.0,,LengthBall,Null,NotOut,Played,0,Drive,Null,Round,Orthodox,Right,Null,Null,False,False,False,False,False,True,18.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
10701,6,3.0,186,Match 43,338,England Domestic T20 2018,2,31,Somerset,35,Sussex,2018-09-15T16:26:52Z,2,False,,,,55.0,Danny Briggs,5.0,Tom Abell,4.0,James Hildreth,199.0,128.0,Left,Deep Cover,1.0,0,1,1.0,,LengthBall,Null,NotOut,Played,0,Cut,Null,Round,Orthodox,Right,Null,Null,False,False,False,False,False,True,18.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
10701,6,3.0,186,Match 43,338,England Domestic T20 2018,2,31,Somerset,35,Sussex,2018-09-15T16:27:10Z,3,False,,,,55.0,Danny Briggs,4.0,James Hildreth,5.0,Tom Abell,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,,LengthBall,Null,NotOut,PlayAndMiss,0,Sweep,Null,Round,Orthodox,Right,Null,Null,False,False,False,False,False,True,18.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
10701,6,3.0,186,Match 43,338,England Domestic T20 2018,2,31,Somerset,35,Sussex,2018-09-15T16:27:25Z,4,False,,,,55.0,Danny Briggs,4.0,James Hildreth,5.0,Tom Abell,248.0,141.0,Left,Long Off,1.0,0,1,1.0,,HalfVolley,Null,NotOut,Played,0,Drive,Null,Round,Orthodox,Right,Null,Null,False,False,False,False,False,True,18.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
10701,6,3.0,186,Match 43,338,England Domestic T20 2018,2,31,Somerset,35,Sussex,2018-09-15T16:27:45Z,5,False,,,,55.0,Danny Briggs,5.0,Tom Abell,4.0,James Hildreth,29.0,73.0,Left,Leg Gully,1.0,0,1,1.0,,LengthBall,Null,NotOut,Played,0,Flick,Null,Round,Orthodox,Right,Null,Null,False,False,False,False,False,True,18.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
10701,6,3.0,186,Match 43,338,England Domestic T20 2018,2,31,Somerset,35,Sussex,2018-09-15T16:28:04Z,6,True,Caught,4.0,James Hildreth,55.0,Danny Briggs,4.0,James Hildreth,5.0,Tom Abell,134.0,85.0,Left,Short Third Man,0.0,0,0,0.0,Caught,LengthBall,Null,NotOut,FalseShot,0,Drive,Null,Round,Orthodox,Right,Out1stUmpire,Null,False,False,False,False,False,True,18.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
10703,7,6.0,186,Match 43,338,England Domestic T20 2018,2,31,Somerset,35,Sussex,2018-09-15T16:29:34Z,1,False,,,,340.0,Will Beer,5.0,Tom Abell,398.0,Corey Anderson,323.0,140.0,Left,Deep Mid Wicket,1.0,0,1,1.0,,FullToss,Null,NotOut,Played,0,Flick,Null,Round,LegSpin,Left,Null,Null,False,False,False,False,False,True,31.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
10703,7,6.0,186,Match 43,338,England Domestic T20 2018,2,31,Somerset,35,Sussex,2018-09-15T16:30:20Z,2,False,,,,340.0,Will Beer,398.0,Corey Anderson,5.0,Tom Abell,235.0,134.0,Right,Mid On,1.0,0,1,1.0,,LengthBall,Null,NotOut,Played,0,Pull,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,31.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
10703,7,6.0,186,Match 43,338,England Domestic T20 2018,2,31,Somerset,35,Sussex,2018-09-15T16:30:43Z,3,False,,,,340.0,Will Beer,5.0,Tom Abell,398.0,Corey Anderson,201.0,123.0,Left,Deep Cover,1.0,0,1,1.0,,LengthBall,Null,NotOut,Played,0,Cut,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,31.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
10703,7,6.0,186,Match 43,338,England Domestic T20 2018,2,31,Somerset,35,Sussex,2018-09-15T16:31:18Z,4,False,,,,340.0,Will Beer,398.0,Corey Anderson,5.0,Tom Abell,252.0,126.0,Right,Mid On,1.0,0,1,1.0,,LengthBall,Null,NotOut,Played,0,Drive,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,31.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
10703,7,6.0,186,Match 43,338,England Domestic T20 2018,2,31,Somerset,35,Sussex,2018-09-15T16:31:43Z,5,False,,,,340.0,Will Beer,5.0,Tom Abell,398.0,Corey Anderson,298.0,89.0,Left,Mid On,1.0,0,1,1.0,,LengthBall,Null,NotOut,Played,0,Pushed,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,31.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
10703,7,6.0,186,Match 43,338,England Domestic T20 2018,2,31,Somerset,35,Sussex,2018-09-15T16:32:05Z,6,False,,,,340.0,Will Beer,398.0,Corey Anderson,5.0,Tom Abell,252.0,139.0,Right,Long On,1.0,0,1,1.0,,FullToss,Null,NotOut,Played,0,Drive,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,31.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
10705,8,25.0,186,Match 43,338,England Domestic T20 2018,2,31,Somerset,35,Sussex,2018-09-15T16:33:01Z,1,False,,,,55.0,Danny Briggs,398.0,Corey Anderson,5.0,Tom Abell,245.0,114.0,Right,Mid On,1.0,0,1,1.0,,LengthBall,Null,NotOut,Played,0,Pushed,Null,Round,Orthodox,Right,Null,Null,False,False,False,False,False,True,18.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
10705,8,25.0,186,Match 43,338,England Domestic T20 2018,2,31,Somerset,35,Sussex,2018-09-15T16:33:35Z,2,False,,,,55.0,Danny Briggs,5.0,Tom Abell,398.0,Corey Anderson,13.0,201.0,Left,Deep Backward Square Leg,6.0,0,6,6.0,,LengthBall,Null,NotOut,HitHard,0,Sweep,Null,Round,Orthodox,Right,Null,Null,False,False,False,False,False,True,18.0,False,False,False,False,False,False,6.0,0.0,0.0,0.0,0.0,False,True,,,,
10705,8,25.0,186,Match 43,338,England Domestic T20 2018,2,31,Somerset,35,Sussex,2018-09-15T16:34:07Z,3,False,,,,55.0,Danny Briggs,5.0,Tom Abell,398.0,Corey Anderson,109.0,171.0,Left,Third Man,4.0,0,4,4.0,,FullToss,Null,NotOut,HitHard,0,ReverseSweep,Null,Round,Orthodox,Right,Null,Null,False,False,False,False,False,True,18.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,
10705,8,25.0,186,Match 43,338,England Domestic T20 2018,2,31,Somerset,35,Sussex,2018-09-15T16:34:33Z,4,False,,,,55.0,Danny Briggs,5.0,Tom Abell,398.0,Corey Anderson,219.0,187.0,Left,Deep Extra Cover,4.0,0,4,4.0,,LengthBall,Null,NotOut,HitHard,0,Drive,Null,Round,Orthodox,Right,Null,Null,False,False,False,False,False,True,18.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,
10705,8,25.0,186,Match 43,338,England Domestic T20 2018,2,31,Somerset,35,Sussex,2018-09-15T16:34:59Z,5,False,,,,55.0,Danny Briggs,5.0,Tom Abell,398.0,Corey Anderson,356.0,173.0,Left,Deep Square Leg,6.0,0,6,6.0,,LengthBall,Null,Caught,FalseShot,0,Sweep,Null,Round,Orthodox,Right,NotOut3rdUmpire,Null,False,False,False,False,False,True,14.0,False,False,False,False,False,False,6.0,0.0,0.0,0.0,0.0,False,True,,,,
10705,8,25.0,186,Match 43,338,England Domestic T20 2018,2,31,Somerset,35,Sussex,2018-09-15T16:36:44Z,6,False,,,,55.0,Danny Briggs,5.0,Tom Abell,398.0,Corey Anderson,172.0,172.0,Left,Deep Backward Point,4.0,0,4,4.0,,HalfVolley,Null,NotOut,HitHard,0,Drive,Null,Round,Orthodox,Right,Null,Null,False,False,False,False,False,True,18.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,
10706,9,6.0,186,Match 43,338,England Domestic T20 2018,2,31,Somerset,35,Sussex,2018-09-15T16:37:41Z,1,False,,,,340.0,Will Beer,398.0,Corey Anderson,5.0,Tom Abell,263.0,158.0,Right,Long On,1.0,0,1,1.0,,LengthBall,Null,NotOut,HitHard,0,Drive,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,31.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
10706,9,6.0,186,Match 43,338,England Domestic T20 2018,2,31,Somerset,35,Sussex,2018-09-15T16:38:03Z,2,False,,,,340.0,Will Beer,5.0,Tom Abell,398.0,Corey Anderson,181.0,145.0,Left,Deep Point,2.0,0,2,2.0,,LengthBall,Null,NotOut,Played,0,Cut,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,31.0,False,False,False,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,
10706,9,6.0,186,Match 43,338,England Domestic T20 2018,2,31,Somerset,35,Sussex,2018-09-15T16:38:33Z,3,False,,,,340.0,Will Beer,5.0,Tom Abell,398.0,Corey Anderson,160.0,79.0,Left,Backward Point,1.0,0,1,1.0,,LengthBall,Null,NotOut,Played,0,Cut,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,31.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
10706,9,6.0,186,Match 43,338,England Domestic T20 2018,2,31,Somerset,35,Sussex,2018-09-15T16:38:57Z,4,False,,,,340.0,Will Beer,398.0,Corey Anderson,5.0,Tom Abell,146.0,57.0,Right,Leg Gully,1.0,0,1,1.0,,LengthBall,Null,NotOut,FalseShot,0,Flick,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,31.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
10706,9,6.0,186,Match 43,338,England Domestic T20 2018,2,31,Somerset,35,Sussex,2018-09-15T16:39:18Z,5,False,,,,340.0,Will Beer,5.0,Tom Abell,398.0,Corey Anderson,136.0,74.0,Left,Short Third Man,0.0,0,0,0.0,,LengthBall,Null,NotOut,Played,0,ReverseSweep,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,31.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
10706,9,6.0,186,Match 43,338,England Domestic T20 2018,2,31,Somerset,35,Sussex,2018-09-15T16:39:46Z,6,False,,,,340.0,Will Beer,5.0,Tom Abell,398.0,Corey Anderson,148.0,78.0,Left,Backward Point,1.0,0,1,1.0,,LengthBall,Null,NotOut,HitHard,0,ReverseSweep,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,31.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
10707,10,4.0,186,Match 43,338,England Domestic T20 2018,2,31,Somerset,35,Sussex,2018-09-15T16:40:47Z,1,False,,,,52.0,Chris Jordan,5.0,Tom Abell,398.0,Corey Anderson,2.0,78.0,Left,Square Leg,0.0,1,1,0.0,,LengthBall,Null,NotOut,PlayAndMiss,0,Flick,Null,Round,Fast,Left,Null,Null,False,False,False,True,False,True,18.0,False,False,False,False,False,False,0.0,0.0,0.0,1.0,0.0,False,False,,,,
10707,10,4.0,186,Match 43,338,England Domestic T20 2018,2,31,Somerset,35,Sussex,2018-09-15T16:41:41Z,2,False,,,,52.0,Chris Jordan,398.0,Corey Anderson,5.0,Tom Abell,237.0,155.0,Right,Long On,2.0,0,2,2.0,,LengthBall,Null,NotOut,Played,0,Pull,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,True,18.0,False,False,False,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,
10707,10,4.0,186,Match 43,338,England Domestic T20 2018,2,31,Somerset,35,Sussex,2018-09-15T16:42:14Z,3,False,,,,52.0,Chris Jordan,398.0,Corey Anderson,5.0,Tom Abell,283.0,141.0,Right,Long Off,1.0,0,1,1.0,,HalfVolley,Null,NotOut,Played,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,True,18.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
10707,10,4.0,186,Match 43,338,England Domestic T20 2018,2,31,Somerset,35,Sussex,2018-09-15T16:42:53Z,4,False,,,,52.0,Chris Jordan,5.0,Tom Abell,398.0,Corey Anderson,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,,LengthBall,Null,NotOut,PlayAndMiss,0,Flick,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,True,18.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
10707,10,4.0,186,Match 43,338,England Domestic T20 2018,2,31,Somerset,35,Sussex,2018-09-15T16:43:28Z,5,False,,,,52.0,Chris Jordan,5.0,Tom Abell,398.0,Corey Anderson,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,,Yorker,Null,NotOut,NoShot,0,NoShot,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,True,18.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
