over_id,over_overNumber,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,over_runrate,appealDismissalTypeId
60097,3,16.0,0.0,0.0,29.0,0.0,16.0,1304,,5274,IPL 2019,2,240,Chennai Super Kings,243,Kolkata Knight Riders,2019-04-14T13:37:28Z,3,False,,,,1485.0,Andre Russell,715.0,Faf du Plessis,2368.0,Shane Watson,339.0,197.0,Left,Deep Mid Wicket,4.0,0,4,4.0,,BackOfALength,OutsideOff,WellTimed,FrontFoot,Pull,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,124.0,False,False,True,False,True,False,4.0,0.0,0.0,0.0,0.0,False,True,,
60097,3,16.0,0.0,0.0,29.0,0.0,16.0,1304,,5274,IPL 2019,2,240,Chennai Super Kings,243,Kolkata Knight Riders,2019-04-14T13:38:05Z,4,False,,,,1485.0,Andre Russell,715.0,Faf du Plessis,2368.0,Shane Watson,0.0,0.0,Left,-,4.0,0,4,4.0,,Short,OutsideOff,WellTimed,MovesInfront,Scoop,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,True,False,124.0,False,False,True,False,True,False,4.0,0.0,0.0,0.0,0.0,False,True,,
60097,3,16.0,0.0,0.0,29.0,0.0,16.0,1304,,5274,IPL 2019,2,240,Chennai Super Kings,243,Kolkata Knight Riders,2019-04-14T13:38:44Z,5,False,,,,1485.0,Andre Russell,715.0,Faf du Plessis,2368.0,Shane Watson,0.0,0.0,Left,-,4.0,0,4,4.0,,LengthBall,OutsideOff,WellTimed,MovesInfront,Scoop,SlowerBall,Over,Fast,Left,Null,Null,False,False,False,False,False,False,124.0,False,False,True,False,True,False,4.0,0.0,0.0,0.0,0.0,False,True,,
60097,3,16.0,0.0,0.0,29.0,0.0,16.0,1304,,5274,IPL 2019,2,240,Chennai Super Kings,243,Kolkata Knight Riders,2019-04-14T13:40:09Z,6,False,,,,1485.0,Andre Russell,715.0,Faf du Plessis,2368.0,Shane Watson,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,,Short,OutsideOff,Missed,MovesInfront,Scoop,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,124.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,
60103,4,7.0,2.0,0.0,36.0,1.0,7.0,1304,,5274,IPL 2019,2,240,Chennai Super Kings,243,Kolkata Knight Riders,2019-04-14T13:41:59Z,1,True,Lbw,2368.0,Shane Watson,406.0,Harry Gurney,2368.0,Shane Watson,715.0,Faf du Plessis,0.0,0.0,Left,,0.0,0,0,0.0,LBW,LengthBall,OutsideOff,HitPad,BackFoot,BackwardDefensive,SeamIn,Round,Fast,Right,Out2ndUmpire,Null,False,False,False,False,False,False,87.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,
60103,4,7.0,2.0,0.0,36.0,1.0,7.0,1304,,5274,IPL 2019,2,240,Chennai Super Kings,243,Kolkata Knight Riders,2019-04-14T13:44:13Z,2,False,,,,406.0,Harry Gurney,1119.0,,715.0,Faf du Plessis,0.0,0.0,Right,-,1.0,0,1,1.0,,LengthBall,OutsideOff,None,FrontFoot,Worked,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,87.0,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,
60103,4,7.0,2.0,0.0,36.0,1.0,7.0,1304,,5274,IPL 2019,2,240,Chennai Super Kings,243,Kolkata Knight Riders,2019-04-14T13:44:52Z,3,False,,,,406.0,Harry Gurney,715.0,Faf du Plessis,1119.0,,49.0,139.0,Left,Fine Leg,1.0,0,1,1.0,,BackOfALength,OutsideOff,None,BackFoot,Glance,SlowerBall,Round,Fast,Right,Null,Null,False,False,False,False,False,False,87.0,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,
60103,4,7.0,2.0,0.0,36.0,1.0,7.0,1304,,5274,IPL 2019,2,240,Chennai Super Kings,243,Kolkata Knight Riders,2019-04-14T13:45:32Z,4,False,,,,406.0,Harry Gurney,1119.0,,715.0,Faf du Plessis,355.0,45.0,Right,Point,0.0,0,0,0.0,,LengthBall,OutsideOff,InsideEdge,BackFoot,Worked,NoMovement,Over,Fast,Right,Out2ndUmpire,Null,False,False,False,False,False,True,38.0,False,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,False,False,,Lbw
60103,4,7.0,2.0,0.0,36.0,1.0,7.0,1304,,5274,IPL 2019,2,240,Chennai Super Kings,243,Kolkata Knight Riders,2019-04-14T13:47:00Z,5,False,,,,406.0,Harry Gurney,1119.0,,715.0,Faf du Plessis,208.0,191.0,Right,Deep Mid Wicket,4.0,0,4,4.0,,HalfVolley,OutsideOff,WellTimed,FrontFoot,Flick,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,87.0,False,False,True,False,True,False,4.0,0.0,0.0,0.0,0.0,False,True,,
60103,4,7.0,2.0,0.0,36.0,1.0,7.0,1304,,5274,IPL 2019,2,240,Chennai Super Kings,243,Kolkata Knight Riders,2019-04-14T13:47:40Z,6,False,,,,406.0,Harry Gurney,1119.0,,715.0,Faf du Plessis,301.0,85.0,Right,Mid Off,1.0,0,1,1.0,,LengthBall,OutsideOff,None,FrontFoot,Drive,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,87.0,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,
60117,5,8.0,0.0,0.0,44.0,1.0,8.0,1304,,5274,IPL 2019,2,240,Chennai Super Kings,243,Kolkata Knight Riders,2019-04-14T13:49:17Z,1,False,,,,304.0,Prasidh Krishna,1119.0,,715.0,Faf du Plessis,205.0,48.0,Right,Short Mid Wicket,0.0,0,0,0.0,,BackOfALength,DownLeg,None,BackFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,124.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,
60117,5,8.0,0.0,0.0,44.0,1.0,8.0,1304,,5274,IPL 2019,2,240,Chennai Super Kings,243,Kolkata Knight Riders,2019-04-14T13:50:00Z,2,False,,,,304.0,Prasidh Krishna,1119.0,,715.0,Faf du Plessis,270.0,40.0,Right,Bowler,0.0,0,0,0.0,,BackOfALength,OutsideOff,None,BackFoot,BackwardDefensive,NoMovement,Round,Fast,Left,Null,Null,False,False,False,False,False,False,124.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,
60117,5,8.0,0.0,0.0,44.0,1.0,8.0,1304,,5274,IPL 2019,2,240,Chennai Super Kings,243,Kolkata Knight Riders,2019-04-14T13:50:36Z,3,False,,,,304.0,Prasidh Krishna,1119.0,,715.0,Faf du Plessis,117.0,182.0,Right,Fine Leg,4.0,0,4,4.0,,BackOfALength,OutsideOff,WellTimed,BackFoot,Glance,NoMovement,Round,Fast,Left,Null,Null,False,False,False,False,False,False,124.0,False,False,True,False,True,False,4.0,0.0,0.0,0.0,0.0,False,True,,
60117,5,8.0,0.0,0.0,44.0,1.0,8.0,1304,,5274,IPL 2019,2,240,Chennai Super Kings,243,Kolkata Knight Riders,2019-04-14T13:51:13Z,4,False,,,,304.0,Prasidh Krishna,1119.0,,715.0,Faf du Plessis,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,,BackOfALength,OutsideOff,Missed,BacksAway,Cut,NoMovement,Round,Fast,Left,Null,Null,False,False,False,False,False,False,124.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,
60117,5,8.0,0.0,0.0,44.0,1.0,8.0,1304,,5274,IPL 2019,2,240,Chennai Super Kings,243,Kolkata Knight Riders,2019-04-14T13:51:48Z,5,False,,,,304.0,Prasidh Krishna,1119.0,,715.0,Faf du Plessis,276.0,33.0,Right,Silly Mid Off,0.0,0,0,0.0,,LengthBall,OutsideOff,None,FrontFoot,Pushed,NoMovement,Round,Fast,Left,Null,Null,False,False,False,False,False,False,124.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,
60117,5,8.0,0.0,0.0,44.0,1.0,8.0,1304,,5274,IPL 2019,2,240,Chennai Super Kings,243,Kolkata Knight Riders,2019-04-14T13:52:23Z,6,False,,,,304.0,Prasidh Krishna,1119.0,,715.0,Faf du Plessis,114.0,187.0,Right,Fine Leg,4.0,0,4,4.0,,LengthBall,OutsideOff,WellTimed,MovesInfront,Glance,NoMovement,Round,Fast,Left,Null,Null,False,False,False,False,False,False,124.0,False,False,True,False,True,False,4.0,0.0,0.0,0.0,0.0,False,True,,
60127,6,0.0,1.0,0.0,44.0,2.0,,1304,,5274,IPL 2019,2,240,Chennai Super Kings,243,Kolkata Knight Riders,2019-04-14T13:53:57Z,1,False,,,,975.0,Sunil Narine,715.0,Faf du Plessis,1119.0,,235.0,81.0,Left,Mid Off,0.0,0,0,0.0,,BackOfALength,OutsideOff,None,BackFoot,Pushed,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,87.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,
60127,6,0.0,1.0,0.0,44.0,2.0,,1304,,5274,IPL 2019,2,240,Chennai Super Kings,243,Kolkata Knight Riders,2019-04-14T13:54:21Z,2,False,,,,975.0,Sunil Narine,715.0,Faf du Plessis,1119.0,,194.0,87.0,Left,Cover,0.0,0,0,0.0,,BackOfALength,OutsideOff,None,BackFoot,Drive,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,87.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,
60127,6,0.0,1.0,0.0,44.0,2.0,,1304,,5274,IPL 2019,2,240,Chennai Super Kings,243,Kolkata Knight Riders,2019-04-14T13:54:37Z,3,True,Bowled,715.0,Faf du Plessis,975.0,Sunil Narine,715.0,Faf du Plessis,1119.0,,0.0,0.0,Left,,0.0,0,0,0.0,Bowled,LengthBall,OutsideOff,Missed,FrontFoot,SlogSweep,OffBreak,Over,OffSpin,Left,Out2ndUmpire,Null,False,False,False,False,False,False,87.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,
60127,6,0.0,1.0,0.0,44.0,2.0,,1304,,5274,IPL 2019,2,240,Chennai Super Kings,243,Kolkata Knight Riders,2019-04-14T13:56:05Z,4,False,,,,975.0,Sunil Narine,297.0,,1119.0,,1.0,37.0,Left,Short Leg,0.0,0,0,0.0,,LengthBall,OutsideOff,HitPad,FrontFoot,Worked,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,87.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,
60127,6,0.0,1.0,0.0,44.0,2.0,,1304,,5274,IPL 2019,2,240,Chennai Super Kings,243,Kolkata Knight Riders,2019-04-14T13:56:30Z,5,False,,,,975.0,Sunil Narine,297.0,,1119.0,,325.0,56.0,Left,Short Mid Wicket,0.0,0,0,0.0,,LengthBall,OutsideOff,None,BackFoot,Pushed,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,87.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,
60127,6,0.0,1.0,0.0,44.0,2.0,,1304,,5274,IPL 2019,2,240,Chennai Super Kings,243,Kolkata Knight Riders,2019-04-14T13:56:51Z,6,False,,,,975.0,Sunil Narine,297.0,,1119.0,,218.0,40.0,Left,Short Extra Cover,0.0,0,0,0.0,,LengthBall,OutsideOff,None,FrontFoot,ForwardDefensive,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,87.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,
60137,7,3.0,0.0,0.0,47.0,2.0,3.0,1304,,5274,IPL 2019,2,240,Chennai Super Kings,243,Kolkata Knight Riders,2019-04-14T13:58:42Z,1,False,,,,304.0,Prasidh Krishna,1119.0,,297.0,,0.0,0.0,Right,-,0.0,0,0,0.0,,LengthBall,OutsideOff,Missed,FrontFoot,Drive,SeamAway,Over,Fast,Left,Null,Null,False,False,False,False,False,False,124.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,
60137,7,3.0,0.0,0.0,47.0,2.0,3.0,1304,,5274,IPL 2019,2,240,Chennai Super Kings,243,Kolkata Knight Riders,2019-04-14T13:59:11Z,2,False,,,,304.0,Prasidh Krishna,1119.0,,297.0,,135.0,141.0,Right,Fine Leg,1.0,0,1,1.0,,LengthBall,DownLeg,None,FrontFoot,Glance,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,124.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,
60137,7,3.0,0.0,0.0,47.0,2.0,3.0,1304,,5274,IPL 2019,2,240,Chennai Super Kings,243,Kolkata Knight Riders,2019-04-14T14:00:11Z,3,False,,,,304.0,Prasidh Krishna,297.0,,1119.0,,165.0,78.0,Left,Backward Point,0.0,0,0,0.0,,LengthBall,OutsideOff,None,FrontFoot,Pushed,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,124.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,
60137,7,3.0,0.0,0.0,47.0,2.0,3.0,1304,,5274,IPL 2019,2,240,Chennai Super Kings,243,Kolkata Knight Riders,2019-04-14T14:00:48Z,4,False,,,,304.0,Prasidh Krishna,297.0,,1119.0,,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,,LengthBall,OutsideOff,Left,FrontFoot,Leave,SeamIn,Over,Fast,Left,Null,Null,False,False,False,False,False,False,124.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,
60137,7,3.0,0.0,0.0,47.0,2.0,3.0,1304,,5274,IPL 2019,2,240,Chennai Super Kings,243,Kolkata Knight Riders,2019-04-14T14:01:18Z,5,False,,,,304.0,Prasidh Krishna,297.0,,1119.0,,341.0,114.0,Left,Mid Wicket,1.0,0,1,1.0,,LengthBall,OutsideOff,None,MovesInfront,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,124.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,
60137,7,3.0,0.0,0.0,47.0,2.0,3.0,1304,,5274,IPL 2019,2,240,Chennai Super Kings,243,Kolkata Knight Riders,2019-04-14T14:02:00Z,6,False,,,,304.0,Prasidh Krishna,1119.0,,297.0,,0.0,0.0,Right,-,1.0,0,1,1.0,,Short,DownLeg,None,BackFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,124.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,
60146,8,10.0,0.0,1.0,57.0,2.0,10.0,1304,,5274,IPL 2019,2,240,Chennai Super Kings,243,Kolkata Knight Riders,2019-04-14T14:03:30Z,1,False,,,,975.0,Sunil Narine,1119.0,,297.0,,338.0,60.0,Right,Short Extra Cover,1.0,0,1,1.0,,LengthBall,MiddleStump,None,FrontFoot,Pushed,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,87.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,
60146,8,10.0,0.0,1.0,57.0,2.0,10.0,1304,,5274,IPL 2019,2,240,Chennai Super Kings,243,Kolkata Knight Riders,2019-04-14T14:04:28Z,2,False,,,,975.0,Sunil Narine,297.0,,1119.0,,294.0,137.0,Left,Long On,1.0,0,1,1.0,,BackOfALength,OutsideOff,None,BackFoot,Drive,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,87.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,
60146,8,10.0,0.0,1.0,57.0,2.0,10.0,1304,,5274,IPL 2019,2,240,Chennai Super Kings,243,Kolkata Knight Riders,2019-04-14T14:05:05Z,3,False,,,,975.0,Sunil Narine,1119.0,,297.0,,305.0,138.0,Right,Long Off,1.0,0,1,1.0,,LengthBall,LegStump,None,BackFoot,Drive,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,87.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,
60146,8,10.0,0.0,1.0,57.0,2.0,10.0,1304,,5274,IPL 2019,2,240,Chennai Super Kings,243,Kolkata Knight Riders,2019-04-14T14:05:35Z,4,False,,,,975.0,Sunil Narine,297.0,,1119.0,,30.0,71.0,Left,Leg Gully,1.0,1,1,0.0,,LengthBall,MiddleStump,PlayAndMissLegSide,FrontFoot,Sweep,OffBreak,Over,OffSpin,Left,Null,Null,True,False,False,False,False,False,87.0,False,False,False,False,True,False,0.0,0.0,1.0,0.0,0.0,False,False,,
60146,8,10.0,0.0,1.0,57.0,2.0,10.0,1304,,5274,IPL 2019,2,240,Chennai Super Kings,243,Kolkata Knight Riders,2019-04-14T14:06:02Z,4,False,,,,975.0,Sunil Narine,297.0,,1119.0,,306.0,140.0,Left,Long On,1.0,0,1,1.0,,LengthBall,OffStump,None,FrontFoot,Worked,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,87.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,
60146,8,10.0,0.0,1.0,57.0,2.0,10.0,1304,,5274,IPL 2019,2,240,Chennai Super Kings,243,Kolkata Knight Riders,2019-04-14T14:06:30Z,5,False,,,,975.0,Sunil Narine,1119.0,,297.0,,123.0,174.0,Right,Fine Leg,4.0,0,4,4.0,,HalfVolley,DownLeg,WellTimed,FrontFoot,Glance,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,87.0,False,False,False,False,True,False,4.0,0.0,0.0,0.0,0.0,False,False,,
60146,8,10.0,0.0,1.0,57.0,2.0,10.0,1304,,5274,IPL 2019,2,240,Chennai Super Kings,243,Kolkata Knight Riders,2019-04-14T14:07:04Z,6,False,,,,975.0,Sunil Narine,1119.0,,297.0,,228.0,133.0,Right,Mid On,1.0,0,1,1.0,,BackOfALength,DownLeg,None,BackFoot,Pushed,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,87.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,
60153,9,4.0,0.0,0.0,61.0,2.0,4.0,1304,,5274,IPL 2019,2,240,Chennai Super Kings,243,Kolkata Knight Riders,2019-04-14T14:08:34Z,1,False,,,,615.0,,1119.0,,297.0,,302.0,152.0,Right,Long Off,1.0,0,1,1.0,,LengthBall,OutsideOff,None,FrontFoot,Drive,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,False,124.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,
60153,9,4.0,0.0,0.0,61.0,2.0,4.0,1304,,5274,IPL 2019,2,240,Chennai Super Kings,243,Kolkata Knight Riders,2019-04-14T14:09:16Z,2,False,,,,615.0,,297.0,,1119.0,,221.0,123.0,Left,Deep Extra Cover,1.0,0,1,1.0,,LengthBall,OffStump,None,FrontFoot,Drive,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,False,124.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,
60153,9,4.0,0.0,0.0,61.0,2.0,4.0,1304,,5274,IPL 2019,2,240,Chennai Super Kings,243,Kolkata Knight Riders,2019-04-14T14:10:08Z,3,False,,,,615.0,,1119.0,,297.0,,180.0,34.0,Right,Short Leg,0.0,0,0,0.0,,LengthBall,LegStump,None,BackFoot,Worked,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,False,124.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,
60153,9,4.0,0.0,0.0,61.0,2.0,4.0,1304,,5274,IPL 2019,2,240,Chennai Super Kings,243,Kolkata Knight Riders,2019-04-14T14:10:28Z,4,False,,,,615.0,,1119.0,,297.0,,331.0,56.0,Right,Short Extra Cover,0.0,0,0,0.0,,LengthBall,MiddleStump,None,BackFoot,Pushed,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,False,124.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,
60153,9,4.0,0.0,0.0,61.0,2.0,4.0,1304,,5274,IPL 2019,2,240,Chennai Super Kings,243,Kolkata Knight Riders,2019-04-14T14:10:50Z,5,False,,,,615.0,,1119.0,,297.0,,349.0,144.0,Right,Deep Point,1.0,0,1,1.0,,LengthBall,OutsideOff,None,FrontFoot,Drive,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,False,124.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,
60153,9,4.0,0.0,0.0,61.0,2.0,4.0,1304,,5274,IPL 2019,2,240,Chennai Super Kings,243,Kolkata Knight Riders,2019-04-14T14:11:16Z,6,False,,,,615.0,,297.0,,1119.0,,342.0,152.0,Left,Deep Mid Wicket,1.0,0,1,1.0,,BackOfALength,LegStump,None,BackFoot,Pull,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,False,124.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,
60167,10,9.0,1.0,0.0,70.0,3.0,9.0,1304,,5274,IPL 2019,2,240,Chennai Super Kings,243,Kolkata Knight Riders,2019-04-14T14:14:54Z,1,True,Caught,297.0,,1911.0,Piyush Chawla,297.0,,1119.0,,215.0,63.0,Left,Short Extra Cover,0.0,0,0,0.0,Caught,HalfVolley,OutsideOff,MisTimed,FrontFoot,Drive,LegSpinner,Over,LegSpin,Left,Out2ndUmpire,Null,False,False,False,False,False,False,87.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,
60167,10,9.0,1.0,0.0,70.0,3.0,9.0,1304,,5274,IPL 2019,2,240,Chennai Super Kings,243,Kolkata Knight Riders,2019-04-14T14:16:38Z,2,False,,,,1911.0,Piyush Chawla,319.0,,1119.0,,13.0,76.0,Left,Backward Square Leg,0.0,0,0,0.0,,BackOfALength,OffStump,None,BackFoot,Worked,QuickerBall,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,87.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,
60167,10,9.0,1.0,0.0,70.0,3.0,9.0,1304,,5274,IPL 2019,2,240,Chennai Super Kings,243,Kolkata Knight Riders,2019-04-14T14:16:58Z,3,False,,,,1911.0,Piyush Chawla,319.0,,1119.0,,202.0,58.0,Left,Short Extra Cover,0.0,0,0,0.0,,LengthBall,OutsideOff,None,FrontFoot,Pushed,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,87.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,
60167,10,9.0,1.0,0.0,70.0,3.0,9.0,1304,,5274,IPL 2019,2,240,Chennai Super Kings,243,Kolkata Knight Riders,2019-04-14T14:17:19Z,4,False,,,,1911.0,Piyush Chawla,319.0,,1119.0,,223.0,216.0,Left,Deep Extra Cover,4.0,0,4,4.0,,LengthBall,OutsideOff,WellTimed,FrontFoot,Drive,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,True,False,87.0,False,False,False,False,True,False,4.0,0.0,0.0,0.0,0.0,False,True,,
60167,10,9.0,1.0,0.0,70.0,3.0,9.0,1304,,5274,IPL 2019,2,240,Chennai Super Kings,243,Kolkata Knight Riders,,5,False,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,
60167,10,9.0,1.0,0.0,70.0,3.0,9.0,1304,,5274,IPL 2019,2,240,Chennai Super Kings,243,Kolkata Knight Riders,2019-04-14T14:18:31Z,6,False,,,,1911.0,Piyush Chawla,319.0,,1119.0,,155.0,104.0,Left,Backward Point,1.0,0,1,1.0,,LengthBall,OutsideOff,None,BackFoot,Steer,Googly,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,87.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,
60176,11,11.0,0.0,0.0,81.0,3.0,11.0,1304,,5274,IPL 2019,2,240,Chennai Super Kings,243,Kolkata Knight Riders,2019-04-14T14:20:06Z,1,False,,,,615.0,,319.0,,1119.0,,355.0,20.0,Left,Short Leg,0.0,0,0,0.0,,LengthBall,OutsideOff,InsideEdge,BackFoot,Worked,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,False,124.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,
60176,11,11.0,0.0,0.0,81.0,3.0,11.0,1304,,5274,IPL 2019,2,240,Chennai Super Kings,243,Kolkata Knight Riders,2019-04-14T14:20:32Z,2,False,,,,615.0,,319.0,,1119.0,,354.0,188.0,Left,Deep Square Leg,6.0,0,6,6.0,,LengthBall,DownLeg,WellTimed,FrontFoot,SlogSweep,Googly,Over,Unorthodox,Right,Null,Null,False,False,False,False,True,False,124.0,False,False,False,False,True,False,6.0,0.0,0.0,0.0,0.0,False,True,,
60176,11,11.0,0.0,0.0,81.0,3.0,11.0,1304,,5274,IPL 2019,2,240,Chennai Super Kings,243,Kolkata Knight Riders,2019-04-14T14:21:14Z,3,False,,,,615.0,,319.0,,1119.0,,338.0,64.0,Left,Mid Wicket,0.0,0,0,0.0,,LengthBall,OffStump,None,FrontFoot,Worked,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,False,124.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,
60176,11,11.0,0.0,0.0,81.0,3.0,11.0,1304,,5274,IPL 2019,2,240,Chennai Super Kings,243,Kolkata Knight Riders,2019-04-14T14:21:39Z,4,False,,,,615.0,,319.0,,1119.0,,205.0,37.0,Left,Short Extra Cover,0.0,0,0,0.0,,LengthBall,OffStump,None,FrontFoot,ForwardDefensive,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,False,124.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,
60176,11,11.0,0.0,0.0,81.0,3.0,11.0,1304,,5274,IPL 2019,2,240,Chennai Super Kings,243,Kolkata Knight Riders,2019-04-14T14:22:05Z,5,False,,,,615.0,,319.0,,1119.0,,320.0,212.0,Left,Deep Mid Wicket,4.0,0,4,4.0,,BackOfALength,MiddleStump,WellTimed,BackFoot,Pull,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,True,False,124.0,False,False,False,False,True,False,4.0,0.0,0.0,0.0,0.0,False,True,,
60176,11,11.0,0.0,0.0,81.0,3.0,11.0,1304,,5274,IPL 2019,2,240,Chennai Super Kings,243,Kolkata Knight Riders,2019-04-14T14:22:40Z,6,False,,,,615.0,,319.0,,1119.0,,314.0,148.0,Left,Long On,1.0,0,1,1.0,,BackOfALength,OutsideOff,None,BackFoot,Pull,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,False,124.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,
